Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,Total Kjedahl Nitrogen,TN_mg/L,TOC_mg/L,DOC,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
19/09/2000 00:00,11,121.9,19.7,8.6,227,3,3.8,0.008,0.013,0.005,0.005, ,0.28,, ,11.8,2.02,26,8
19/09/2000 00:00,,,,,,,,,,,, ,,, ,,,,
26/09/2000 00:00,10.4,112,18.8,7.8,218,1,3.6,0.005,0.01,0.01,0.02, ,0.26,, ,4.73,1.96,44,51
04/10/2000 00:00,8.75,94.3,19.4,7.92,245,1,2.2,0.005,0.01,0.005,0.005, ,0.26,, ,4,1.6,19,28
10/10/2000 00:00,10.9,125.5,21.8,8.4,219,3,1.6,0.005,0.012,0.01,0.01, ,0.27,, ,3.7,1.76,250,120
19/10/2000 00:00,7.8,84.2,18.7,7.6,240,2,1.5,,,,, ,,, ,5.4,1.74,,
19/10/2000 00:00,,,,,,,,,,,, ,,, ,,,,
23/10/2000 00:00,10.7,125.8,23.1,8.46,224,1,1.6,0.006,0.01,0.01,0.01, ,0.23,, ,2.91,1.41,27,24
31/10/2000 00:00,9.6,108.8,21.1,7.9,221,1,2.4,0.006,0.015,0.01,0.005, ,0.29,, ,4.4,1.63,80,130
06/11/2000 00:00,10.5,119.8,21.4,8.7,227,1,3.6,,,,, ,,, ,1.9,1.54,,
16/11/2000 00:00,7.9,83.9,18,7.3,287,6,12.8,0.016,0.036,0.18,0.03, ,0.56,, ,3.56,2.5,1300,280
22/11/2000 00:00,8.4,93.5,20.3,7.4,384,1,7.2,0.017,0.025,0.63,0.04, ,1.03,, ,2.8,2.69,58,56
30/11/2000 00:00,9.8,119.9,25.1,8.5,317,2,1.9,0.008,0.016,0.14,0.02, ,0.62,, ,9.5,2.12,22,23
30/11/2000 00:00,,,,,,,,,,,, ,,, ,,,,
06/12/2000 00:00,9.6,117.9,25.1,8.6,295,1,5,,,,, ,,, ,3.9,2,,
12/12/2000 00:00,11.2,158.7,33.7,9.2,326,1,1.1,0.008,0.014,0.01,0.01, ,0.34,, ,3.3,1.4,3,12
12/12/2000 00:00,,,,,,1,,0.008,0.014,0.01,0.01, ,0.36,, ,2.9,1.39,10,10
20/12/2000 00:00,10.5,138.7,29.6,9.3,292,1,2.1,0.006,0.012,0.005,0.005, ,0.36,, ,3.04,1.6,8,33
28/12/2000 00:00,10.2,128.3,26.7,9.3,328,1,1.1,0.009,0.016,0.01,0.005, ,0.43,, ,2.89,1.86,36,52
04/01/2001 00:00,8.2,101.4,26.1,8.7,333,1,1.25,0.009,0.014,0.005,0.01, ,0.28,, ,2.64,2.31,170,28
11/01/2001 00:00,7,84.3,24.1,7.8,350,1,1.6,,,,, ,,, ,2.92,2.43,,
17/01/2001 00:00,9.1,108.5,25.1,8.8,337,1,2.1,0.009,0.016,0.005,0.01, ,0.28,, ,4.55,1.99,270,61
24/01/2001 00:00,8.3,106.3,28,9.4,321,1,1.1,0.008,0.012,0.005,0.005, ,0.28,, ,2.76,1.78,93,360
30/01/2001 00:00,6.1,76.5,26.7,7.5,287,1,1.4,0.006,0.013,0.01,0.02, ,0.32,, ,4.7,1.98,70,500
06/02/2001 00:00,7.5,86.6,21.9,7.4,98,6,15.4,0.009,0.021,0.05,0.02, ,0.35,, ,1.9,3.5,1100,720
14/02/2001 00:00,9.1,92.3,27.6,8.1,281,2,4.5,0.005,0.017,0.17,0.005, ,0.6,, ,9.52,3.19,32,800
14/02/2001 00:00,,,,,,,,,,,, ,,, ,,,,
22/02/2001 00:00,9.7,117,24.8,8.2,279,3,3.1,,,,, ,,, ,7.17,2.51,,
22/02/2001 00:00,,,,,,,,,,,, ,,, ,,,,
28/02/2001 00:00,8.93,114.7,28.4,8.36,309,1,1.46,0.005,0.009,0.1,0.01, ,0.42,, ,5.02,2.03,74,680
28/02/2001 00:00,,,,,,,,,,,, ,,, ,,,,
06/03/2001 00:00,6.7,79.1,24.2,7.59,275,3,2.33,,,,, ,,, ,7.1,2.36,,
06/03/2001 00:00,,,,,,,,,,,, ,,, ,,,,
12/03/2001 00:00,5.5,64.2,22.37,7,168,2,5.21,0.008,0.019,0.12,0.03, ,0.45,, ,4.7,3.45,600,4000
21/03/2001 00:00,8.5,99.9,23.3,7.38,187,1,2.31,0.008,0.014,0.02,0.005, ,0.24,, ,4.9,3.12,63,69
29/03/2001 00:00,7.68,86.6,23.9,7.3,227,3,2.49,0.02,0.017,0.01,0.01, ,0.28,, ,7.7,2.44,54,56
29/03/2001 00:00,,,,,,,,,,,, ,,, ,,,,
05/04/2001 00:00,5.7,65.5,21.9,7.3,239,1,2.39,,,,, ,,, ,3.3,2.25,,
11/04/2001 00:00,6.9,84.2,24.5,7.45,246,1,2.06,0.008,0.015,0.01,0.01, ,0.28,, ,3.9,1.93,70,56
18/04/2001 00:00,8.6,96.8,20.71,7.5,235,1,1.19,0.005,0.009,0.04,0.005, ,0.3,, ,2.8,1.95,36,37
24/04/2001 00:00,7.9,86.7,19.8,7.19,256,1,3.31,0.005,0.012,0.1,0.02, ,0.4,, ,3,2.62,110,160
02/05/2001 00:00,6.9,74.4,18.6,7.15,233,2,1.62,0.003,0.009,0.18,0.01, ,0.37,, ,4.5,3.21,50,75
09/05/2001 00:00,8.6,104,17.3,7.7,231,1,1.81,0.003,0.009,0.19,0.01, ,0.43,, ,3.5,3.03,75,110
17/05/2001 00:00,8.3,85.8,16.8,7.54,219,1,1.86,,,,, ,,, ,3.7,3.13,,
23/05/2001 00:00,8.1,81.1,15.6,7.39,241,1,1.16,0.002,0.006,0.16,0.01, ,0.38,, ,2.7,3.5,68,38
29/05/2001 00:00,9.2,90.1,14.8,7.64,257,1,1.23,0.003,0.007,0.16,0.01, ,0.39,, ,2.7,2.98,170,99
04/06/2001 00:00,9.2,88.6,13.91,7.7,255,1,1.37,,,,, ,,, ,3.2,3,,
13/06/2001 00:00,8.6,85.3,14.5,7.4,292,1,2.5,0.005,0.009,0.19,0.01, ,0.42,, ,3.5,3.06,46,99
19/06/2001 00:00,9.7,93.8,13.58,7.76,290,1,3.13,0.006,0.013,0.22,0.01, ,0.54,, ,2.4,2.79,27,30
25/06/2001 00:00,9.8,92.1,12.2,7.71,317,1,2.15,0.005,0.009,0.26,0.005, ,0.47,, ,2.8,2.65,74,37
04/07/2001 00:00,,91.9,12.31,7.59,30.4,,2.91,0.002,,0.42,, ,0.6,, ,3.5,,52,
04/07/2001 00:00,,,,,,,,0.002,,0.39,, ,0.56,, ,3.2,,54,
26/07/2001 00:00,9.9,95.3,13.6,7.56,301,1,1.94,0.003,0.009,0.37,0.01, ,0.58,2.9,2.8,3,2.48,68,61
07/08/2001 00:00,,,,,,,,0.002,,0.33,, ,0.6,, ,12,,8,
07/08/2001 00:00,,107.5,12.8,7.9,31.5,,1.92,0.002,,0.32,, ,0.61,, ,12,,13,
23/08/2001 00:00,11.7,115.1,14.3,8.2,284,4,2.4,0.004,0.01,0.25,0.01, ,0.6,3.4,3.2,9.4,1.87,230,55
06/09/2001 00:00,,,,,,,,0.002,,0.26,, ,0.46,, ,5,,12,
06/09/2001 00:00,,94.7,15.8,7.56,31.5,,2,0.002,,0.25,, ,0.48,, ,5.5,,20,
20/09/2001 00:00,10,119,23.8,8.1,323,10,12,0.003,0.014,0.24,0.02, ,0.59,, ,3.6,1.23,5,11
18/10/2001 00:00,11.3,127.1,20.9,8.7,249,1,1.7,0.004,0.008,0.11,0.01, ,0.34,6.3,6.1,1.57,1.15,40,55
05/02/2002 00:00,,48.9,23.2,6.9,25.3,,10.6,0.003,,0.046,, ,0.4,, ,,,3700,
05/02/2002 00:00,,,,,,,,0.003,,0.043,, ,0.36,, ,,,3400,
15/02/2002 00:00,,113.2,23.6,8.5,43.2,,44.3,0.007,,0.33,, ,0.84,, ,16,,340,
15/02/2002 00:00,,,,,,,,0.007,,0.36,, ,0.88,, ,16,,270,
31/03/2002 00:00,,,,,,12,,,0.026,,, ,0.76,, ,,,,250
31/03/2002 00:00,,,,,,,,,,,, ,,, ,,,,
10/04/2002 00:00,,,,,,5,,,0.017,,, ,0.51,, ,,,,51
10/04/2002 00:00,,,,,,,,,,,, ,,, ,,,,
10/04/2002 00:00,,,,,,,,0.007,0.017,0.18,0.01, ,0.5,, ,4.7,,63,41
10/04/2002 00:00,,,,,,,,0.006,0.018,0.18,0.02, ,0.52,, ,5.4,,49,110
10/05/2002 00:00,,,,,,,,0.002,,0.16,, ,0.42,, ,3,,94,
10/05/2002 00:00,,72.7,19.07,7.41,24.6,,1.32,0.002,,0.16,, ,0.4,, ,3.5,,84,
21/05/2002 00:00,9.8,,15.7,8.1,247,2,,,0.009,,, ,0.42,, ,,,220,160
21/05/2002 00:00,,,,,,,,,,,, ,,, ,,,,
03/06/2002 00:00,,90.1,14.7,7.86,26.9,,1.83,0.002,,0.24,, ,0.45,, ,3,,20,
03/06/2002 00:00,,,,,,,,0.002,,0.23,, ,0.46,, ,3.1,,34,
15/07/2002 00:00,11.7,105.5,11.11,7.6,241,,1.25,0.002,0.006,0.14,0.01, ,0.36,, ,2,,53,39
15/07/2002 00:00,,,,,,,,0.002,0.005,0.14,0.01, ,0.36,, ,1.6,,45,37
14/08/2002 00:00,11.4,107.8,12.8,7.1,267,,1.1,0.003,0.007,0.14,0.02, ,0.36,, ,2.9,,47,14
14/08/2002 00:00,,,,,,,,0.002,0.005,0.14,0.02, ,0.34,, ,2.8,,41,9
13/09/2002 00:00,9.8,100.9,16.5,7.93,273,,2.06,0.004,0.01,0.03,0.01, ,0.33,, ,2.12,,17,33
13/09/2002 00:00,,,,,,,,0.004,0.009,0.03,0.01, ,0.29,, ,2.14,,19,50
25/10/2002 00:00,9.1,103.7,21.4,8.76,253,,2.14,0.003,0.009,0.005,0.01, ,0.24,, ,3.21,,27,65
25/10/2002 00:00,,,,,,,,0.003,0.009,0.005,0.01, ,0.23,, ,3.2,,34,85
12/11/2002 00:00,9.8,108,23.6,8.2,242,,1.1,0.006,0.011,0.01,0.02, ,0.43,, ,1.28,,48,59
12/11/2002 00:00,,,,,,,,0.005,0.011,0.01,0.02, ,0.35,, ,0.41,,60,55
12/12/2002 00:00,8,92.1,22.4,7.7,252,,3.3,0.004,0.01,0.01,0.01, ,0.24,, ,1.63,,52,220
12/12/2002 00:00,,,,,,,,0.004,0.01,0.005,0.01, ,0.23,, ,1.43,,62,380
23/01/2003 00:00,6.6,81.3,25.2,8.85,237,,0.97,0.005,,0.01,0.01, ,0.26,, ,2.32,,240,110
23/01/2003 00:00,,,,,,,,0.005,,0.01,0.01, ,0.23,, ,1.93,,180,140
10/02/2003 00:00,7.9,98.2,26.1,8.3,246,,1.4,0.005,,0.01,0.02, ,0.21,, ,1.08,,55,77
10/02/2003 00:00,,,,,,,,0.006,,0.01,0.03, ,0.23,, ,1.55,,33,82
22/02/2003 00:00,8.7,106.7,25.3,7.3,233,,3.46,0.004,,0.005,0.01, ,0.33,, ,,,490,470
22/02/2003 00:00,,,,,,,,0.006,,0.005,0.01, ,0.42,, ,,,540,410
06/03/2003 00:00,7.9,92.3,22.5,7.53,153,,0.93,0.005,,0.01,0.02, ,0.21,, ,1.6,,64,480
06/03/2003 00:00,,,,,,,,0.005,,0.01,0.02, ,0.23,, ,2.19,,58,530
23/04/2003 00:00,7.4,80.9,19.7,7.48,146,,1.31,0.006,,0.01,0.005, ,0.19,, ,2.51,,38,36
23/04/2003 00:00,,,,,,,,0.006,,0.01,0.005, ,0.2,, ,0.77,,37,42
17/05/2003 00:00,6.8,72.1,17.8,7.05,348,,12,0.005,,0.17,0.05, ,0.44,, ,,,180,320
17/05/2003 00:00,,,,,,,,0.005,,0.17,0.05, ,0.46,, ,,,220,300
29/05/2003 00:00,6.4,67,15.4,7.5,453,,8.4,0.018,,0.62,0.03, ,0.93,, ,1.46,,50,80
29/05/2003 00:00,,,,,,,,0.017,,0.53,0.03, ,0.8,, ,0.77,,56,78
16/06/2003 00:00,8.3,79.8,13.1,7.64,489,,2.43,0.007,,0.35,0.01, ,0.67,, ,3.24,,73,97
16/06/2003 00:00,,,,,,,,0.007,,0.35,0.01, ,0.64,, ,3.62,,71,86
16/07/2003 00:00,9.4,88.1,12.1,7.56,346,,1.2,0.007,0.011,0.35,0.01, ,0.58,, ,4.2,,48,48
16/07/2003 00:00,,,,,,,,,,,, ,,, ,,,,
16/07/2003 00:00,,,,,,,,0.006,0.011,0.35,0.01, ,0.58,, ,3.8,,42,52
16/07/2003 00:00,,,,,,,,,,,, ,,, ,,,,
16/07/2003 00:00,,,,,,,,,,,, ,,, ,,,,
15/08/2003 00:00,11.3,110,13.2,8.23,290,,3.2,0.005,0.013,0.29,0.02, ,0.57,, ,2.6,,39,38
15/08/2003 00:00,,,,,,,,0.006,0.013,0.29,0.02, ,0.54,, ,2.8,,48,70
14/09/2003 00:00,10.3,103,17.5,8.1,268,,1.1,0.005,0.01,0.24,0.005, ,0.5,, ,2.6,,15,31
14/09/2003 00:00,,,,,,,,0.004,0.01,0.24,0.01, ,0.52,, ,1,,15,36
08/10/2003 00:00,9.6,106,19.5,8.3,310,,1.2,0.004,0.01,0.08,0.02, ,0.39,, ,3.2,,10,15
08/10/2003 00:00,,,,,,,,0.005,0.012,0.08,0.02, ,0.39,, ,2.6,,10,20
13/11/2003 00:00,9.3,108,22.3,8.8,299,,1.6,0.004,0.009,0.01,0.02, ,0.24,, ,2,,31,50
13/11/2003 00:00,,,,,,,,0.004,0.008,0.01,0.02, ,0.26,, ,2,,32,24
19/12/2003 00:00,10.1,119,26.3,8.6,252,,1.2,0.004,0.009,0.005,0.02, ,0.26,, ,1,,18,24
19/12/2003 00:00,,,,,,,,0.004,0.009,0.005,0.01, ,0.26,, ,2.1,,19,31
18/01/2004 00:00,7.4,88.4,25.4,8.75,252,,1.44,0.004,0.01,0.005,0.01, ,0.26,, ,2.8,,60,81
18/01/2004 00:00,,,,,,,,0.006,0.012,0.005,0.01, ,0.27,, ,2.8,,49,5
11/02/2004 00:00,8.4,106,27.3,9.3,269,,0.9,0.005,0.013,0.005,0.02, ,0.24,, ,3.1,,180,16
11/02/2004 00:00,,,,,,,,0.005,0.01,0.005,0.02, ,0.22,, ,2.6,,180,15
27/02/2004 00:00,3.6,44.4,25.1,6.78,276,,7.27,0.005,0.018,0.005,0.01, ,0.31,, ,,,240,66
27/02/2004 00:00,,,,,,,,0.006,0.019,0.005,0.01, ,0.28,, ,,,200,88
12/03/2004 00:00,5.6,66.6,23.6,7.28,241,,1.48,0.004,0.011,0.01,0.01, ,0.28,, ,2.6,,60,240
12/03/2004 00:00,,,,,,,,0.005,0.011,0.01,0.01, ,0.3,, ,2,,66,200
12/03/2004 00:00,,,,,,,,,,,, ,,, ,,,,
05/04/2004 00:00,5.2,58.7,22.6,7.6,236,,3.6,0.004,0.014,0.01,0.01, ,0.28,, ,6.2,,40,37
05/04/2004 00:00,,,,,,,,0.004,0.014,0.01,0.01, ,0.31,, ,4.2,,64,42
05/05/2004 00:00,7.7,82.3,18.2,7.4,371,,1.57,0.003,0.007,0.01,0.01, ,0.23,, ,1.6,,9,19
05/05/2004 00:00,,,,,,,,0.003,0.008,0.01,0.01, ,0.24,, ,1.2,,32,44
10/06/2004 00:00,10.1,98.6,13.4,7.7,476,,1.2,0.002,0.005,0.01,0.005, ,0.24,, ,2.2,,27,14
10/06/2004 00:00,,,,,,,,0.002,0.005,0.01,0.005, ,0.22,, ,2,,28,18
26/07/2004 00:00,10.8,101,11.7,7.85,530,,0.86,0.001,0.004,0.04,0.005, ,0.27,, ,2.5,,21,17
26/07/2004 00:00,,,,,,,,0.001,0.004,0.04,0.005, ,0.27,, ,2.4,,18,15
18/08/2004 00:00,10.7,102,13.1,8,502,,1.68,0.003,0.007,0.01,0.005, ,0.26,, ,3,,120,11
18/08/2004 00:00,,,,,,,,0.003,0.007,0.02,0.005, ,0.26,, ,3.1,,120,12
23/09/2004 00:00,10.4,110,18.2,8.49,443,,0.1,0.003,0.012,0.005,0.01, ,0.32,, ,3.6,,42,14
23/09/2004 00:00,,,,,,,,0.003,0.012,0.005,0.005, ,0.31,, ,3.9,,48,15
02/10/2004 00:00,8.7,93.9,18.8,7.7,402,,2.6,0.004,0.011,0.01,0.01, ,0.28,, ,,,210,41
02/10/2004 00:00,,,,,,,,0.003,0.011,0.01,0.01, ,0.27,, ,,,240,51
11/10/2004 00:00,10.8,121,20.7,8.87,299,,1.51,0.004,0.009,0.005,0.01, ,0.29,, ,1.5,,20,25
11/10/2004 00:00,,,,,,,,0.004,0.012,0.005,0.005, ,0.31,, ,1.5,,20,25
22/11/2004 00:00,,,,,,,,,,,, ,,, ,,,,
22/11/2004 00:00,,,,,,,,,,,, ,,, ,,,,
22/11/2004 00:00,9.9,115,22.2,9.21,312,,1.38,0.005,0.01,0.1,0.005, ,0.35,, ,4,,50,60
22/11/2004 00:00,,,,,,,,0.005,0.01,0.1,0.005, ,0.35,, ,4,,49,59
22/12/2004 00:00,9.8,122,26.4,8.36,316,,1.12,0.006,0.01,0.005,0.005, ,0.25,, ,2.2,,40,5
22/12/2004 00:00,,,,,,,,0.006,0.01,0.005,0.005, ,0.24,, ,2.5,,90,10
21/01/2005 00:00,6.6,81.8,25.5,9.1,360,,1.02,0.004,0.01,0.01,0.005, ,0.28,, ,1.8,,160,42
21/01/2005 00:00,,,,,,,,0.004,0.01,0.005,0.005, ,0.26,, ,1.4,,150,38
04/02/2005 00:00,5.1,61.2,24.2,6.93,196,,3.97,0.006,0.015,0.01,0.005, ,0.22,, ,,,140,80
04/02/2005 00:00,,,,,,,,0.007,0.015,0.01,0.005, ,0.24,, ,,,130,76
14/02/2005 00:00,7.5,89.4,24,7.8,167,,1.26,0.005,0.01,0.005,0.01, ,0.21,, ,1.1,,23,24
14/02/2005 00:00,,,,,,,,0.005,0.011,0.005,0.005, ,0.21,, ,1,,34,24
10/03/2005 00:00,,,,,,,,,,,, ,,, ,,,,
10/03/2005 00:00,,,,,,,,,,,, ,,, ,,,,
10/03/2005 00:00,7.4,90.2,24.5,7.84,235,,0.91,0.006,0.011,0.01,0.01, ,0.28,, ,2,,57,120
10/03/2005 00:00,,,,,,,,0.007,0.011,0.01,0.01, ,0.28,, ,1.6,,70,160
21/04/2005 00:00,6.1,68.7,21,7.49,281,,1.12,0.004,0.01,0.01,0.01, ,0.25,, ,2.1,,52,200
21/04/2005 00:00,,,,,,,,0.004,0.011,0.01,0.01, ,0.25,, ,2.8,,57,200
27/05/2005 00:00,8.8,87.7,15.3,7.83,304,,1.23,0.005,0.008,0.01,0.005, ,0.25,, ,3.6,,43,240
27/05/2005 00:00,,,,,,,,0.005,0.009,0.01,0.005, ,0.26,, ,2.7,,43,230
20/06/2005 00:00,10.3,98.5,13.2,7.64,309,,0.98,0.004,0.007,0.01,0.005, ,0.21,, ,2.1,,32,27
20/06/2005 00:00,,,,,,,,0.005,0.008,0.005,0.005, ,0.21,, ,1.4,,41,27
02/07/2005 00:00,8.9,86.3,13.9,7.55,229,,8.79,0.007,0.024,0.15,0.02, ,0.46,, ,,,1100,290
02/07/2005 00:00,,,,,,,,0.006,0.019,0.15,0.01, ,0.38,, ,,,600,350
20/07/2005 00:00,8.2,75.9,11.4,7.63,252,,3.13,0.005,0.01,0.18,0.01, ,0.39,, ,2.7,,9,6
20/07/2005 00:00,,,,,,,,0.005,0.01,0.18,0.01, ,0.39,, ,2.9,,16,11
19/08/2005 00:00,,,,,,,,,,,, ,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,, ,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,, ,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,, ,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,, ,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,, ,,, ,,,,
30/10/2005 00:00,11.6,136,23.2,9.3,306,,0.81,0.006,0.011,0.02,0.01, ,0.36,, ,1.6,,270,34
30/10/2005 00:00,,,,,,,,0.005,0.011,0.01,0.01, ,0.36,, ,1,,290,87
29/11/2005 00:00,6.1,69.3,21,7.6,418,,2.2,0.004,0.011,0.12,0.01, ,0.34,, ,2,,61,160
29/11/2005 00:00,,,,,,,,0.004,0.012,0.12,0.01, ,0.35,, ,2.3,,70,150
17/12/2005 00:00,7.5,90.3,24.6,9.4,307,,10.2,0.014,0.036,0.11,0.01, ,0.7,, ,7.1,,48,80
17/12/2005 00:00,,,,,,,,0.015,0.036,0.11,0.01, ,0.69,, ,7.5,,28,74
16/01/2006 00:00,5.7,70.7,25.6,9.39,313,,1.64,0.009,0.023,0.02,0.01, ,0.57,, ,5,,510,32
16/01/2006 00:00,,,,,,,,0.011,0.019,0.01,0.01, ,0.53,, ,4.9,,210,24
15/02/2006 00:00,5.6,70.4,25.2,7.72,174,,1.1,0.006,0.011,0.01,0.01, ,0.3,, ,2,,48,45
15/02/2006 00:00,,,,,,,,0.006,0.011,0.01,0.01, ,0.32,, ,2,,94,47
23/03/2006 00:00,1.5,17.1,22.8,7.16,190,,1.68,0.008,0.018,0.01,0.07, ,0.37,, ,4.3,,37,40
23/03/2006 00:00,,,,,,,,0.008,0.018,0.01,0.07, ,0.37,, ,4.3,,24,34
10/04/2006 00:00,,,,,,,,,,,, ,,, ,,,,
10/04/2006 00:00,,,,,,,,,,,, ,,, ,,,,
10/04/2006 00:00,4.4,48.3,28.1,7.63,244,,1.84,0.006,0.014,0.04,0.04, ,0.42,, ,3.5,,20,12
10/04/2006 00:00,,,,,,,,0.006,0.014,0.04,0.04, ,0.4,, ,5,,19,23
10/05/2006 00:00,7.5,77.2,16.5,7.69,246,,1.13,0.004,0.009,0.17,0.01, ,0.46,, ,3,,15,10
10/05/2006 00:00,,,,,,,,0.004,0.01,0.17,0.01, ,0.45,, ,3.3,,12,18
15/06/2006 00:00,7.9,74.5,12.2,8.19,234,,0.86,0.003,0.007,0.21,0.005, ,0.47,, ,3.8,,30,35
15/06/2006 00:00,,,,,,,,0.003,0.007,0.2,0.01, ,0.48,, ,3.5,,32,24
10/07/2006 00:00,8.8,80.4,11.1,7.93,226,,1.4,0.004,0.011,0.21,0.01, ,0.46,, ,5.3,,78,210
10/07/2006 00:00,,,,,,,,0.004,0.013,0.21,0.01, ,0.49,, ,8,,50,140
09/08/2006 00:00,9.4,88.4,12.5,7.65,233,,1.45,0.004,0.011,0.14,0.01, ,0.45,, ,6,,16,15
09/08/2006 00:00,,,,,,,,0.004,0.011,0.14,0.01, ,0.41,, ,6.1,,16,10
08/09/2006 00:00,8.5,85,15.4,8.24,282,,2.52,0.005,0.016,0.03,0.04, ,0.41,, ,,,200,29
08/09/2006 00:00,,,,,,,,0.005,0.016,0.03,0.04, ,0.42,, ,,,240,24
14/09/2006 00:00,8.5,85.9,15.6,7.6,326,,2.8,0.004,0.011,0.11,0.02, ,0.41,, ,2.8,,13,35
14/09/2006 00:00,,,,,,,,0.004,0.011,0.11,0.02, ,0.42,, ,2.6,,19,39
25/09/2006 00:00,9,98.2,19,7.71,349,,1.64,0.005,0.009,0.11,0.02, ,0.39,, ,2.6,,52,16
25/09/2006 00:00,,,,,,,,0.005,0.008,0.11,0.03, ,0.38,, ,2.8,,49,21
27/09/2006 00:00,9.6,108,21.2,7.64,351,,1.87,0.006,0.01,0.11,0.05, ,0.41,, ,2.2,,620,15
27/09/2006 00:00,,,,,,,,0.006,0.01,0.11,0.06, ,0.4,, ,2.1,,410,16
08/10/2006 00:00,9.2,105,21.4,7.66,364,,1.19,0.004,0.007,0.11,0.02, ,0.33,, ,2.1,,10,5
08/10/2006 00:00,,,,,,,,0.003,0.006,0.11,0.02, ,0.31,, ,2,,8,7
07/11/2006 00:00,8.5,96.6,21.2,8.82,371,,1.1,0.003,0.008,0.04,0.01, ,0.29,, ,3,,8,10
07/11/2006 00:00,,,,,,,,0.003,0.008,0.04,0.01, ,0.3,, ,2.9,,9,3
07/12/2006 00:00,11.4,137,23.9,9.94,428,,1.23,0.007,0.012,0.01,0.01, ,0.27,, ,2,,34,12
07/12/2006 00:00,,,,,,,,0.005,0.011,0.01,0.005, ,0.28,, ,2.7,,41,10
12/01/2007 00:00,11.2,144,27.4,10.09,441,,3.74,0.005,0.008,0.005,0.005, ,0.26,, ,1.1,,33,0.5
12/01/2007 00:00,,,,,,,,0.006,0.009,0.005,0.005, ,0.26,, ,1.8,,38,0.5
05/02/2007 00:00,8.7,108,26.7,9.74,436,,1.33,0.005,0.013,0.005,0.005, ,0.31,, ,4.9,,74,6
05/02/2007 00:00,,,,,,,,0.007,0.013,0.005,0.005, ,0.31,, ,5.8,,69,6
13/02/2007 00:00,5.1,60,23.1,7.54,272,,14.3,0.005,0.02,0.05,0.03, ,0.37,, ,,,810,850
13/02/2007 00:00,,,,,,,,0.005,0.021,0.05,0.02, ,0.39,, ,,,790,840
07/03/2007 00:00,3.5,40.9,23.3,7.53,381,,15.4,0.013,0.055,0.42,0.02, ,0.99,, ,9.7,,190,200
07/03/2007 00:00,,,,,,,,0.013,0.051,0.42,0.03, ,1,, ,10.8,,180,190
12/04/2007 00:00,12.8,154,25,9.01,345,,2.17,0.009,0.018,0.12,0.005, ,0.59,, ,6.1,,13,20
12/04/2007 00:00,,,,,,,,0.008,0.018,0.13,0.005, ,0.59,, ,6.3,,9,19
18/05/2007 00:00,8.6,94.8,19.3,5.81,282,,3.26,0.006,0.014,0.09,0.01, ,0.4,, ,2.7,,420,110
18/05/2007 00:00,,,,,,,,0.007,0.014,0.09,0.01, ,0.16,, ,2.9,,,
05/06/2007 00:00,8.1,80.3,14.5,7.73,287,,2.28,0.004,0.01,0.16,0.01, ,0.48,, ,3.5,,58,29
05/06/2007 00:00,,,,,,,,0.005,0.01,0.16,0.01, ,0.44,, ,3,,74,29
11/06/2007 00:00,10.3,99.4,13.2,7.55,193,,8.61,0.005,0.013,0.18,0.01, ,0.52,, ,,,180,310
11/06/2007 00:00,,,,,,,,0.005,0.012,0.18,0.01, ,0.47,, ,,,180,290
26/07/2007 00:00,10.4,89.7,10.3,7.88,258,,10.3,0.013,0.038,0.53,0.01, ,0.98,, ,11.5,,66,81
26/07/2007 00:00,,,,,,,,0.013,0.036,0.53,0.01, ,0.97,, ,10.7,,61,97
10/08/2007 00:00,12.9,127,14.5,7.7,266,,8.3,0.011,0.042,0.41,0.01, ,0.93,, ,1.9,,1000,490
10/08/2007 00:00,,,,,,,,0.011,0.037,0.41,0.01, ,0.88,, ,17.6,,610,540
03/09/2007 00:00,11.1,114,16.6,7.74,244,,7.6,0.008,0.023,0.26,0.01, ,0.58,, ,40.5,,53,39
03/09/2007 00:00,,,,,,,,0.006,0.021,0.26,0.01, ,0.56,, ,54.8,,60,42
03/10/2007 00:00,10.2,114,20.3,8.42,309,,2.95,0.004,0.015,0.005,0.005, ,0.33,, ,6.9,,28,22
03/10/2007 00:00,,,,,,,,0.004,0.015,0.005,0.005, ,0.35,, ,7.4,,29,32
02/11/2007 00:00,8.7,102,22.8,8.04,353,,2.86,0.003,0.014,0.01,0.02, ,0.33,, ,4.5,,36,65
02/11/2007 00:00,,,,,,,,0.003,0.014,0.01,0.02, ,0.33,, ,5.3,,41,62
08/12/2007 00:00,7.9,94.1,23.4,7.6,202,,4.6,0.005,0.015,0.08,0.01, ,0.34,, ,5.2,,92,92
08/12/2007 00:00,,,,,,,,0.006,0.015,0.08,0.01, ,0.36,, ,5.8,,79,85
07/01/2008 00:00,6.2,76.4,26,8.09,363,,1.61,0.006,0.013,0.005,0.005, ,0.28,, ,3.4,,19,54
