ID,X,Y,Z
8180,283861.6561,6273970.54,1.216307759
8181,283717.409,6273995.861,0.487418681
8182,283764.5982,6273883.248,0.46142301
8183,283834.417,6273872.323,1.143130779
8184,283694.736,6273893.971,0.534993529
8185,283739.9023,6273783.947,0.134048
8186,283801.8602,6273776.99,1.455429554
8187,283677.9446,6273790.835,0.207878575
8188,283744.7899,6273675.304,1.76186502
8189,283801.9262,6273670.47,1.638945937
8190,283687.6579,6273680.138,4.999952316
8191,283780.0917,6273568.61,1.914012194
8192,283830.1358,6273567.156,1.047332287
8193,283709.4286,6273569.523,5
8194,283749.933,6273549.133,4.999932289
8195,283801.2501,6273467.026,1.601052999
8196,283844.3309,6273465.037,0.04151636
8197,283758.1893,6273469.014,5
8198,283715.1515,6273470.998,5
8199,283788.0541,6273371.737,1.592853546
8200,283835.7052,6273363.736,-0.140437454
8201,283720.9743,6273390.131,5
8202,283743.4377,6273368.627,5
8203,283680.4888,6273394.682,5
8204,283759.1803,6273282.897,1.027500153
8205,283815.1915,6273270.641,0.10162767
8206,283721.4383,6273310.737,5
8207,283646.2332,6273316.931,5
8208,283680.1733,6273292.68,5
8209,283610.1685,6273319.971,5
8210,283729.158,6273195.55,1.734619975
8211,283790.9642,6273179.151,0.716678083
8212,283674.3927,6273229.017,5
8213,283573.7283,6273243.727,5
8214,283615.8682,6273192.898,5
8215,283540.5003,6273246.689,5
8216,283708.5019,6273104.78,1.904095531
8217,283772.8251,6273085.634,1.565456986
8218,283647.2083,6273117.107,5
8219,283508.2208,6273162.823,5
8220,283545.743,6273148.16,5
8221,283476.71,6273166.634,5
8222,283535.9292,6273068.815,5
8223,283613.366,6273070.833,5
8224,283710.5514,6273017.049,1.914380908
8225,283765.3434,6272994.468,2.516001463
8226,283643.7829,6273004.314,4.99999094
8227,283467.4345,6273068.544,5
8228,283430.4198,6273075.394,5
8229,283529.7197,6272988.83,5
8230,283580.484,6272963.06,5
8231,283481.0991,6272974.764,5
8232,283727.728,6272925.553,2.569988012
8233,283765.7934,6272899.361,2.893741846
8234,283682.4187,6272937.663,4.999931812
8235,283592.369,6272903.007,5
8236,283655.654,6272891.087,5
8237,283434.8314,6272982.821,5
8238,283486.9539,6272883.204,5
8239,283550.1826,6272859.728,5
8240,283436.3839,6272890.961,5
8241,283741.2628,6272830.66,2.83059001
8242,283774.348,6272802.115,2.629772663
8243,283678.093,6272822.952,4.999999046
8244,283601.6102,6272783.88,5
8245,283442.8346,6272790.36,5
8246,283500.7353,6272769.613,5
8247,283542.8307,6272794.857,5
8248,283389.1899,6272801.354,5
8249,283747.5921,6272737.509,2.715270281
8250,283779.8855,6272707.205,2.353374958
8251,283703.4683,6272753.023,4.999833584
8252,283610.0073,6272698.489,5
8253,283675.6353,6272701.84,5
8254,283502.9867,6272711.467,5
8255,283547.896,6272680.697,5
8256,283397.2235,6272698.396,5
8257,283451.751,6272679.987,5
8258,283338.4778,6272714.36,5
8259,283743.3376,6272644.334,2.600390911
8260,283772.4194,6272612.45,1.78935194
8261,283701.173,6272654.693,4.99990797
8262,283601.4819,6272598.432,5
8263,283676.1173,6272582.099,4.999977589
8264,283526.6832,6272608.177,5
8265,283461.362,6272622.813,5
8266,283358.7335,6272602.886,5
8267,283418.1837,6272585.22,5
8268,283295.7728,6272622.765,5
8269,283730.0785,6272549.527,3.459592819
8270,283759.4105,6272515.825,3.159810066
8271,283576.2701,6272511.062,5
8272,283655.7152,6272492.43,4.999969959
8273,283493.3619,6272517.952,5
8274,283707.1693,6272462.504,4.104700565
8275,283425.7687,6272529.18,5
8276,283320.0428,6272508.29,5
8277,283377.636,6272489.407,5
8278,283257.7685,6272530.019,5
8279,283733.9269,6272428.554,4.114141941
8280,283559.6383,6272441.06,5
8281,283616.1857,6272409.181,4.999996662
8282,283490.1096,6272427.961,5
8283,283665.0886,6272380.203,4.036139011
8284,283395.871,6272417.789,5
8285,283682.5515,6272349.075,-0.142549023
8286,283274.6466,6272417.747,5
8287,283322.5373,6272391.323,5
8288,283220.8724,6272437.422,5
8289,283512.2921,6272340.62,5
8290,283582.9617,6272341.68,4.999812126
8291,283605.1424,6272305.495,4.228676319
8292,283416.1304,6272334.422,5
8293,283618.016,6272275.378,2.936901808
8294,283325.0369,6272312.035,5
8295,283222.0469,6272329.259,5
8296,283259.8193,6272294.19,5
8297,283179.1533,6272345.266,5
8298,283506.2347,6272279.32,4.999818802
8299,283532.8734,6272247.118,4.111118317
8300,283433.3968,6272256.023,4.999981403
8301,283544.7106,6272215.413,4.037345409
8302,283350.4331,6272218.369,4.999989033
8303,283226.6097,6272233.653,5
8304,283255.1964,6272177.321,5
8305,283173.4071,6272236.51,5
8306,283134.9285,6272252.03,5
8307,283451.6193,6272199.257,3.675741434
8308,283462.3854,6272165.628,4.002651691
8309,283368.2348,6272154.074,4.172584534
8310,283284.3643,6272115.619,4.142602921
8311,283140.347,6272138.312,5
8312,283186.0037,6272126.67,5
8313,283197.9083,6272076.78,4.327992916
8314,283098.766,6272156.592,5
8315,283379.639,6272115.564,3.576965332
8316,283295.7532,6272073.745,3.091369867
8317,283208.6292,6272032.604,4.714550495
8318,283130.4819,6272064.369,4.000002384
8319,283079.5129,6272082.909,4.000001431
8320,283134.8374,6272016.493,4.37108469
8321,283131.5233,6271965.297,4.428701878
8322,283070.9207,6272031.97,4.980653763
8323,283054.3343,6271983.31,1.520099521
8324,283088.1567,6271962.633,0.916540504
8325,283112.5958,6271903.423,4.632198811
8326,283071.3615,6271915.865,-0.021815998
8327,283030.4239,6271929.034,2.856096029
8328,283090.9891,6271843.649,3.752071619
8329,283052.293,6271858.81,-0.963283002
8330,283013.9958,6271874.923,1.805056572
8331,283061.4235,6271766.251,3.092520237
8332,283082.5537,6271740.953,4.300000191
8333,283096.8067,6271736.23,4.300000191
8334,283022.0769,6271782.849,-0.819311976
8335,282983.1841,6271800.458,1.529937744
8336,283025.6906,6271672.517,2.666097641
8337,283061.0049,6271656.62,4.349999905
8338,282984.6464,6271688.301,-0.553493023
8339,283093.9266,6271649.431,4.349999905
8340,282944.0161,6271705.015,1.425746083
8341,282995.7189,6271575.931,2.420855999
8342,283037.4729,6271567.354,4.400000095
8343,282953.7817,6271590.444,0.27838999
8344,283078.3553,6271562.147,4.400000095
8345,282912.2254,6271605.809,1.678563595
8346,282971.2987,6271478.647,2.971195459
8347,283013.3314,6271469.42,4.449999809
8348,282929.4974,6271491.712,-0.056161992
8349,283056.1646,6271466.584,4.449999809
8350,282888.0375,6271505.546,2.890733004
8351,282949.9169,6271379.75,3.495774269
8352,282994.8698,6271372.682,4.499995708
8353,282908.9575,6271391.129,0.246569008
8354,283043.9964,6271371.325,4.5
8355,282868.3061,6271403.201,2.892983437
8356,282935.0143,6271279.341,4.11811924
8357,282981.4343,6271276.679,4.549999714
8358,282891.8655,6271289.531,0.69273603
8359,283030.7731,6271277.581,4.550000191
8360,282848.9932,6271300.338,2.441514254
8361,282928.0111,6271179.196,4.092052937
8362,282975.6947,6271176.259,4.599999905
8363,282881.7148,6271188.266,1.73803401
8364,283024.651,6271179.925,4.599999905
8365,282835.6566,6271197.875,2.904248476
8366,282932.71,6271078.607,3.998078108
8367,282982.2483,6271078.8,4.649999619
8368,282883.8088,6271086.135,2.772064924
8369,283032.5345,6271084.715,4.650000095
8370,282835.1084,6271094.124,1.402360082
8371,282948.451,6270979.178,3.148920298
8372,282997.6723,6270981.134,4.699999809
8373,282897.2919,6270984.992,2.952589989
8374,283045.1711,6270988.947,4.699999809
8375,282846.2961,6270991.182,4.244544983
8376,282969.4073,6270881.061,2.796783209
8377,283016.6429,6270883.939,4.75
8378,282918.5613,6270885.569,3.317428112
8379,283060.4249,6270893.411,4.75
8380,282867.8423,6270890.369,4.013122082
8381,282988.354,6270781.761,3.578446388
8382,283034.4213,6270785.468,4.800000191
8383,282938.8955,6270785.154,3.516129017
8384,283076.9588,6270796.991,4.800000191
8385,282889.5299,6270788.756,3.997334957
8386,283003.0559,6270681.732,3.67722702
8387,283049.915,6270687.336,4.849999905
8388,282954.0095,6270683.727,3.452191114
8389,283094.4162,6270701.529,4.849999905
8390,282905.0192,6270685.851,4.07219696
8391,283019.7016,6270582.258,3.71962595
8392,283067.3374,6270589.85,4.899999619
8393,282971.2853,6270582.884,3.400000095
8394,283114.0375,6270606.795,4.900000095
8395,282922.8897,6270583.561,3.386797905
8396,283036.6137,6270483.288,3.848517656
8397,283086.0222,6270492.262,4.949998856
8398,282987.4672,6270483.33,3.400000095
8399,283135.5289,6270510.499,4.949999809
8400,282938.3204,6270483.375,3.832115889
8401,283050.511,6270386.128,4.000308037
8402,283102.9677,6270394.261,4.999994755
8403,283000.1778,6270386.427,3.400000095
8404,283157.2096,6270412.508,5
8405,282949.8456,6270386.73,4.193526745
8406,283058.8101,6270288.19,4.243872643
8407,283111.0821,6270296.995,5.04999876
8408,283009.3986,6270288.972,3.117561102
8409,283166.3117,6270314.867,5.050000191
8410,282959.9855,6270289.752,3.69392705
8411,283064.2858,6270189.911,4.252198219
8412,283113.933,6270197.629,5.099995136
8413,283017.0723,6270191.304,3.104799986
8414,283166.0627,6270214.64,5.099999905
8415,282969.8593,6270192.695,3.524133444
8416,283076.5246,6270091.212,4.516061306
8417,283124.5589,6270099.415,5.149998188
8418,283029.1461,6270092.934,3.105917931
8419,283173.6566,6270115.267,5.150000095
8420,282981.7659,6270094.654,2.839774132
8421,283089.4194,6269993.983,4.264370918
8422,283138.0837,6270000.263,5.199999809
8423,283040.2324,6269995.875,2.909774065
8424,283186.1305,6270014.994,5.199999809
8425,282991.0463,6269997.768,2.60933733
8426,283095.9277,6269896,3.752799034
8427,283144.5662,6269901.498,5.249999046
8428,283047.4068,6269898.36,2.698285103
8429,283193.2873,6269915.417,5.25
8430,282998.8862,6269900.723,2.925125122
8431,283104.4382,6269797.359,3.942777157
8432,283151.2848,6269803.384,5.300000191
8433,283056.5674,6269800.167,2.32377696
8434,283197.3989,6269816.227,5.300000191
8435,283008.6961,6269802.98,3.885568619
8436,283116.8083,6269699.557,3.9071877
8437,283161.3482,6269704.794,5.349999905
8438,283068.4615,6269702.732,2.206212997
8439,283202.394,6269716.352,5.349999905
8440,283020.1157,6269705.906,3.806503773
8441,283125.6508,6269601.559,3.854135036
8442,283169.9653,6269604.169,5.400000095
8443,283077.6023,6269605.177,2.145819902
8444,283210.3963,6269614.836,5.400000095
8445,283029.5535,6269608.792,2.301089764
8446,283132.0181,6269502.885,4.172355175
8447,283179.8685,6269504.727,5.449999809
8448,283084.176,6269506.941,3.012881041
8449,283227.3977,6269515.734,5.449999809
8450,283036.3336,6269510.993,3.629116058
8451,283151.1075,6269405.818,5.056757927
8452,283202.5412,6269411.053,5.5
8453,283098.9047,6269409.329,3.907238007
8454,283254.09,6269421.793,5.5
8455,283046.7066,6269412.837,4.02852726
8456,283173.485,6269311.329,5.262676239
8457,283228.5408,6269314.879,5.550000191
8458,283115.6933,6269314.076,4.240532875
8459,283280.7715,6269324.651,5.550000191
8460,283057.9032,6269316.828,4.203931808
8461,283178.5334,6269214.119,5.297575951
8462,283238.2576,6269215.477,5.599999905
8463,283119.8594,6269217.059,4.028944016
8464,283299.1313,6269225.298,5.599999905
8465,283061.1848,6269220.002,3.740606785
8466,283175.467,6269115.149,5.315889359
8467,283238.1129,6269118.625,5.649999619
8468,283116.9264,6269118.514,3.759696007
8469,283304.8261,6269128.165,5.650000095
8470,283058.3858,6269121.879,3.831236362
8471,283170.5033,6269017.023,5.511092186
8472,283232.5714,6269019.524,5.699999332
8473,283111.7969,6269020.785,3.653841972
8474,283297.9817,6269028.289,5.699999809
8475,283053.0895,6269024.548,3.664663076
8476,283160.8801,6268918.758,5.421801567
8477,283221.5054,6268921.233,5.749999523
8478,283102.8171,6268922.891,3.848999023
8479,283284.6507,6268929.463,5.75
8480,283044.7555,6268927.025,3.66546464
8481,283148.5613,6268820.881,5.585307121
8482,283206.6996,6268823.553,5.800000191
8483,283090.7905,6268825.413,4.341838837
8484,283265.1256,6268831.783,5.800000191
8485,283033.0184,6268829.949,3.506240845
8486,283134.9071,6268722.967,5.749457836
8487,283189.9548,6268726.243,5.849999905
8488,283076.629,6268728.007,4.56296587
8489,283241.6402,6268734.995,5.849999905
8490,283018.3523,6268733.045,3.461948395
8491,283118.7913,6268626.408,5.806901455
8492,283170.6275,6268628.232,5.900000095
8493,283061.5313,6268631.712,4.765485764
8494,283217.0772,6268637.16,5.900000095
8495,283004.2715,6268637.016,3.908261061
8496,283101.9206,6268529.08,5.09316206
8497,283150.726,6268531.462,5.949999809
8498,283047.2182,6268534.455,4.269546032
8499,283193.5425,6268540.281,5.949999809
8500,282992.5155,6268539.833,4.290741444
8501,283087.5277,6268431.896,4.300666809
8502,283133.6958,6268432.625,6
8503,283035.5943,6268437.438,3.727381945
8504,283174.3022,6268440.973,6
8505,282983.6612,6268442.983,4.557661533
8506,283076.0369,6268334.191,3.592059612
8507,283122.1119,6268333.046,6.050000191
8508,283028.0386,6268339.907,3.858629942
8509,283166.5959,6268340.547,6.050000191
8510,282980.0386,6268345.626,3.891198635
8511,283068.3926,6268234.849,4.247962952
8512,283120.4624,6268233.896,6.099992275
8513,283020.3129,6268240.775,4.370870113
8514,283176.4319,6268240.964,6.099999905
8515,282972.2342,6268246.701,4.584939957
8516,283062.0084,6268137.658,4.95094347
8517,283121.1697,6268136.837,6.14999342
8518,283011.4746,6268143.544,4.488658905
8519,283188.7402,6268142.897,6.150000095
8520,282960.9409,6268149.429,5.179278374
8521,283055.843,6268039.993,4.99814558
8522,283119.4353,6268038.269,6.199985504
8523,283005.1863,6268045.586,4.134377003
8524,283195.7754,6268042.531,6.199999809
8525,282954.5287,6268051.178,5.178005219
8526,283047.9678,6267942.406,4.888035774
8527,283114.9156,6267940.104,6.24999094
8528,282998.1529,6267947.639,3.786815882
8529,283198.7987,6267942.35,6.25
8530,282948.3389,6267952.872,5.365818501
8531,283043.5017,6267844.241,4.770676613
8532,283111.098,6267842.611,6.299954891
8533,282993.3756,6267849.179,4.23396492
8534,283195.9102,6267842.891,6.300000191
8535,282943.2504,6267854.117,4.273896217
8536,283045.6286,6267747.857,5.122520924
8537,283107.5753,6267745.219,6.349990368
8538,282977.5552,6267754.102,4.475860596
8539,283009.0997,6267733.457,4.773328304
8540,283184.2137,6267744.412,6.349999905
8541,282930.397,6267758.455,4.236549854
8542,283043.4509,6267647.576,5.321342468
8543,283099.2999,6267647.084,6.399979591
8544,282997.4189,6267651.814,4.947482109
8545,283164.661,6267645.785,6.400000095
8546,282951.3861,6267656.051,4.61903286
8547,282905.3525,6267660.29,4.226305008
8548,283033.6863,6267550.616,5.159890652
8549,283087.8376,6267548.899,6.449997902
8550,282982.5134,6267555.532,4.769619942
8551,283144.5451,6267546.917,6.449999809
8552,282931.339,6267560.451,4.376893997
8553,282880.1653,6267565.366,4.076630592
8554,283021.2935,6267453.796,4.966735363
8555,283074.3682,6267450.714,6.449999809
8556,282966.3754,6267459.162,4.430029869
8557,283125.1874,6267447.654,6.449999809
8558,282911.4578,6267464.531,4.953896999
8559,282856.5398,6267469.898,3.732203007
8560,283001.7895,6267358.466,4.775709629
8561,283053.1744,6267354.848,6.5
8562,282945.2927,6267363.867,3.471971989
8563,283098.8253,6267351.023,6.5
8564,282888.7967,6267369.267,4.752083778
8565,282832.3016,6267374.669,3.241574287
8566,282978.2208,6267263.233,5.016827106
8567,283026.6747,6267260.374,6.550000191
8568,282921.0282,6267268.538,3.71487689
8569,283065.5965,6267256.522,6.550000191
8570,282863.836,6267273.84,4.012133121
8571,282806.6428,6267279.146,3.773828268
8572,282964.4373,6267192.135,5.176823616
8573,283005.8804,6267186.728,6.599999905
8574,282915.075,6267196.953,3.099999905
8575,283040.724,6267183.646,6.599999905
8576,282844.7547,6267202.322,3.099999905
8577,282882.1217,6267190.527,3.099999905
8578,282789.8584,6267207.021,4.135090828
8579,282955.643,6267145.577,5.176743984
8580,282999.6958,6267137.383,6.650000095
8581,282918.4343,6267149.631,4.272818565
8582,283032.953,6267143.87,6.650000095
8583,282883.6024,6267153.894,3.100008726
8584,282838.7937,6267155.878,3.099999905
8585,282784.237,6267158.807,4.253754139
8586,282947.2503,6267106.486,5.356462955
8587,282996.8343,6267102.084,6.699999809
8588,282912.2532,6267109.499,4.658642769
8589,282879.8083,6267113.88,3.100023985
8590,282843.3931,6267119.62,3.100001812
8591,282940.374,6267067.065,5.400342464
8592,282987.7497,6267067.546,6.75
8593,282904.0259,6267071.901,5.057846069
8594,282869.7124,6267080.227,3.299999952
8595,282841.9075,6267086.075,3.299999952
8596,282915.5022,6267031.321,5.555777073
8597,282961.8787,6267032.316,6.800016403
8598,282882.1098,6267042.894,5.149943352
8599,282998.7437,6267032.86,6.800004482
8600,282848.5729,6267051.799,3.349999905
8601,282821.4186,6267060.981,3.367483854
8602,282824.7223,6267051.777,3.350052357
8603,282872.9115,6267010.15,5.541031837
8604,282920.7973,6267003.971,6.849617004
8605,282854.2803,6267023.233,4.960001945
8606,282981.8161,6267008.587,6.849999905
8607,282824.6627,6267024.438,3.5
8608,282799.1832,6267029.902,3.571345568
8609,282781.2862,6267035.999,3.810696125
8610,282835.2894,6266985.921,5.046684265
8611,282889.7886,6266980.982,6.900000572
8612,282805.8178,6266995.817,4.692442417
8613,282964.0772,6266982.78,6.900000572
8614,282777.8181,6267002.655,3.759392977
8615,282749.3236,6267012.165,3.596786261
8616,282815.2717,6266956.914,5.417714596
8617,282871.4023,6266954.724,6.949983597
8618,282787.1481,6266962.896,4.909493923
8619,282949.6672,6266956.546,6.949996948
8620,282760.6268,6266971.041,3.988244772
8621,282727.1161,6266979.831,3.416176081
8622,282814.5612,6266914.057,5.929786682
8623,282869.3813,6266911.644,6.999997139
8624,282781.8399,6266920.611,6.055566788
8625,282943.3012,6266912.407,6.999998569
8626,282749.4248,6266928.913,4.94756937
8627,282712.8913,6266937.493,4.485917091
8628,282807.6636,6266862.152,6.16793108
8629,282867.6304,6266855.114,7.199999332
