Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3, BGA _ugL,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL
10/02/2018 20:00:00,0.26,27.76,,8.72,,,,,,,,,,8.53,7.4,,
10/02/2018 20:30:00,0.26,27.72,,8.71,,,,,,,,,,12.96,7.8,,
10/02/2018 21:00:00,0.26,27.7,,8.69,,,,,,,,,,8.89,6.65,,
10/02/2018 21:30:00,0.26,27.67,,8.66,,,,,,,,,,12.47,6.43,,
10/02/2018 22:00:00,0.26,27.66,,8.65,,,,,,,,,,9.78,6.31,,
10/02/2018 22:30:00,0.26,27.6,,8.62,,,,,,,,,,12.67,7.46,,
10/02/2018 23:00:00,0.26,27.54,,8.59,,,,,,,,,,10.02,9.54,,
10/02/2018 23:30:00,0.25,27.52,,8.54,,,,,,,,,,9.5,7.87,,
11/02/2018 00:00:00,0.25,27.51,,8.5,,,,,,,,,,7.62,6.61,,
11/02/2018 00:30:00,0.25,27.49,,8.43,,,,,,,,,,8.26,6.62,,
11/02/2018 01:00:00,0.25,27.48,,8.36,,,,,,,,,,8.93,7.28,,
11/02/2018 01:30:00,0.25,27.45,,8.33,,,,,,,,,,10.9,7.7,,
11/02/2018 02:00:00,0.24,27.43,,8.28,,,,,,,,,,17.59,7.64,,
11/02/2018 02:30:00,0.24,27.44,,8.29,,,,,,,,,,11.43,7.37,,
11/02/2018 03:00:00,0.24,27.43,,8.28,,,,,,,,,,8.76,6.87,,
11/02/2018 03:30:00,0.24,27.42,,8.27,,,,,,,,,,9.15,8.19,,
11/02/2018 04:00:00,0.24,27.4,,8.24,,,,,,,,,,6.91,7.11,,
11/02/2018 04:30:00,0.24,27.41,,8.18,,,,,,,,,,8.45,7.16,,
11/02/2018 05:00:00,0.24,27.41,,8.15,,,,,,,,,,6.57,7.41,,
11/02/2018 05:30:00,0.25,27.37,,8.13,,,,,,,,,,9.39,6.45,,
11/02/2018 06:00:00,0.25,27.36,,8.11,,,,,,,,,,8.4,6.21,,
11/02/2018 06:30:00,0.25,27.33,,8.11,,,,,,,,,,7.78,7.28,,
11/02/2018 07:00:00,0.25,27.34,,8.13,,,,,,,,,,8.31,6.34,,
11/02/2018 07:30:00,0.26,27.35,,8.14,,,,,,,,,,7.01,6.08,,
11/02/2018 08:00:00,0.26,27.34,,8.13,,,,,,,,,,8.2,6.63,,
11/02/2018 08:30:00,0.27,27.32,,8.1,,,,,,,,,,10.04,6.29,,
11/02/2018 09:00:00,0.27,27.29,,8.1,,,,,,,,,,7.87,5.28,,
11/02/2018 09:30:00,0.27,27.35,,8.1,,,,,,,,,,7.69,6.02,,
11/02/2018 10:00:00,0.28,27.57,,8.21,,,,,,,,,,5.57,3.72,,
11/02/2018 10:30:00,0.28,27.94,,8.29,,,,,,,,,,4.87,3.35,,
11/02/2018 11:00:00,0.27,27.97,,8.43,,,,,,,,,,5.6,4.2,,
11/02/2018 11:30:00,0.27,27.95,,8.52,,,,,,,,,,6.48,4.59,,
11/02/2018 12:00:00,0.27,28.1,,8.57,,,,,,,,,,6.28,4.79,,
11/02/2018 12:30:00,0.26,28.17,,8.62,,,,,,,,,,6.21,4.8,,
11/02/2018 13:00:00,0.26,28.26,,8.56,,,,,,,,,,4.49,4.95,,
11/02/2018 13:30:00,0.26,28.18,,8.54,,,,,,,,,,7.04,5.93,,
11/02/2018 14:00:00,0.25,28.21,,8.54,,,,,,,,,,7.55,5.51,,
11/02/2018 14:30:00,0.25,28.2,,8.54,,,,,,,,,,9.21,6.16,,
11/02/2018 15:00:00,0.25,28.23,,8.59,,,,,,,,,,7.71,5.78,,
11/02/2018 15:30:00,0.25,28.21,,8.6,,,,,,,,,,8.45,5.76,,
11/02/2018 16:00:00,0.25,28.15,,8.61,,,,,,,,,,8.71,6.58,,
11/02/2018 16:30:00,0.25,28.17,,8.65,,,,,,,,,,5.98,6.09,,
11/02/2018 17:00:00,0.24,28.23,,8.7,,,,,,,,,,8.84,5.29,,
11/02/2018 17:30:00,0.24,28.11,,8.67,,,,,,,,,,12.28,6.26,,
11/02/2018 18:00:00,0.25,28.02,,8.52,,,,,,,,,,8.1,6.72,,
11/02/2018 18:30:00,0.25,27.96,,8.51,,,,,,,,,,10.68,6.41,,
11/02/2018 19:00:00,0.25,27.94,,8.48,,,,,,,,,,9.4,6.84,,
11/02/2018 19:30:00,0.25,27.91,,8.5,,,,,,,,,,11.96,6.95,,
11/02/2018 20:00:00,0.25,27.86,,8.5,,,,,,,,,,14.67,7.49,,
11/02/2018 20:30:00,0.26,27.85,,8.49,,,,,,,,,,15.42,8.65,,
11/02/2018 21:00:00,0.26,27.85,,8.48,,,,,,,,,,10.5,2.95,,
11/02/2018 21:30:00,0.26,27.85,,8.49,,,,,,,,,,17.52,8.32,,
11/02/2018 22:00:00,0.26,27.87,,8.49,,,,,,,,,,8.69,9.81,,
11/02/2018 22:30:00,0.26,27.82,,8.46,,,,,,,,,,9.92,8.48,,
11/02/2018 23:00:00,0.26,27.8,,8.45,,,,,,,,,,10.61,7.31,,
11/02/2018 23:30:00,0.26,27.76,,8.37,,,,,,,,,,9.66,7.38,,
12/02/2018 00:00:00,0.26,27.69,,8.33,,,,,,,,,,11.77,13.52,,
12/02/2018 00:30:00,0.25,27.66,,8.28,,,,,,,,,,10.78,8.25,,
12/02/2018 01:00:00,0.25,27.63,,8.23,,,,,,,,,,12.93,8.15,,
12/02/2018 01:30:00,0.25,27.6,,8.18,,,,,,,,,,9.26,7.03,,
12/02/2018 02:00:00,0.25,27.6,,8.14,,,,,,,,,,8.51,7.56,,
12/02/2018 02:30:00,0.25,27.58,,8.1,,,,,,,,,,8.25,7.33,,
12/02/2018 03:00:00,0.24,27.57,,8.08,,,,,,,,,,9.66,6.9,,
12/02/2018 03:30:00,0.24,27.55,,8.06,,,,,,,,,,9.78,7.29,,
12/02/2018 04:00:00,0.24,27.53,,8.03,,,,,,,,,,9.4,7.48,,
12/02/2018 04:30:00,0.24,27.48,,8,,,,,,,,,,9.23,7.27,,
12/02/2018 05:00:00,0.24,27.48,,7.98,,,,,,,,,,8.03,6.64,,
12/02/2018 05:30:00,0.24,27.51,,7.94,,,,,,,,,,6.73,8.45,,
12/02/2018 06:00:00,0.24,27.51,,7.94,,,,,,,,,,8.23,6.74,,
12/02/2018 06:30:00,0.25,27.53,,7.93,,,,,,,,,,9.81,7.16,,
12/02/2018 07:00:00,0.25,27.48,,7.92,,,,,,,,,,9.23,6.35,,
12/02/2018 07:30:00,0.25,27.53,,7.94,,,,,,,,,,7.05,6.11,,
12/02/2018 08:00:00,0.26,27.61,,7.98,,,,,,,,,,8.17,6.5,,
12/02/2018 08:30:00,0.26,27.73,,8.04,,,,,,,,,,7.67,5.87,,
12/02/2018 09:00:00,0.27,27.81,,8.07,,,,,,,,,,9.32,5.87,,
12/02/2018 09:30:00,0.27,27.86,,8.09,,,,,,,,,,8.3,6.36,,
12/02/2018 10:00:00,0.28,27.86,,8.12,,,,,,,,,,9.75,5.73,,
12/02/2018 10:30:00,0.28,27.94,,8.18,,,,,,,,,,8.08,5.42,,
12/02/2018 11:00:00,0.28,28.17,,8.26,,,,,,,,,,4.66,4.51,,
12/02/2018 11:30:00,0.29,28.22,,8.38,,,,,,,,,,5.13,4.3,,
12/02/2018 12:00:00,0.28,28.32,,8.5,,,,,,,,,,6.47,4.59,,
12/02/2018 12:30:00,0.28,28.44,,8.63,,,,,,,,,,6.44,6.04,,
12/02/2018 13:00:00,0.27,28.56,,8.7,,,,,,,,,,8.04,5.4,,
12/02/2018 13:30:00,0.26,28.6,,8.75,,,,,,,,,,6.48,5.06,,
12/02/2018 14:00:00,0.26,28.57,,8.59,,,,,,,,,,9.38,5.99,,
12/02/2018 14:30:00,0.26,28.51,,8.6,,,,,,,,,,7.3,6.17,,
12/02/2018 15:00:00,0.25,28.48,,8.55,,,,,,,,,,8.05,6.54,,
12/02/2018 15:30:00,0.25,28.46,,8.55,,,,,,,,,,10.79,6.17,,
12/02/2018 16:00:00,0.25,28.46,,8.53,,,,,,,,,,7.52,6.4,,
12/02/2018 16:30:00,0.25,28.46,,8.56,,,,,,,,,,8.68,5.98,,
12/02/2018 17:00:00,0.25,28.42,,8.58,,,,,,,,,,7.74,6.2,,
12/02/2018 17:30:00,0.25,28.4,,8.59,,,,,,,,,,12.01,6.69,,
12/02/2018 18:00:00,0.25,28.32,,8.6,,,,,,,,,,9.37,7.03,,
12/02/2018 18:30:00,0.25,28.24,,8.56,,,,,,,,,,13.54,6.76,,
12/02/2018 19:00:00,0.25,28.2,,8.48,,,,,,,,,,8.6,7.35,,
12/02/2018 19:30:00,0.25,28.15,,8.46,,,,,,,,,,9.39,6.86,,
12/02/2018 20:00:00,0.25,28.15,,8.45,,,,,,,,,,10.09,7.99,,
12/02/2018 20:30:00,0.25,28.11,,8.46,,,,,,,,,,13.04,7.1,,
12/02/2018 21:00:00,0.26,28.14,,8.48,,,,,,,,,,9.05,7.28,,
12/02/2018 21:30:00,0.26,28.14,,8.45,,,,,,,,,,9.58,8.07,,
12/02/2018 22:00:00,0.26,28.16,,8.48,,,,,,,,,,11.38,7.76,,
12/02/2018 22:30:00,0.27,28.15,,8.49,,,,,,,,,,12.18,7.63,,
12/02/2018 23:00:00,0.27,28.17,,8.47,,,,,,,,,,23.99,20.07,,
12/02/2018 23:30:00,0.27,28.14,,8.46,,,,,,,,,,8.36,6.79,,
13/02/2018 00:00:00,0.26,28.08,,8.41,,,,,,,,,,9.76,8.04,,
13/02/2018 00:30:00,0.26,28.01,,8.35,,,,,,,,,,10.47,7.98,,
13/02/2018 01:00:00,0.26,27.97,,8.27,,,,,,,,,,9.99,8.38,,
13/02/2018 01:30:00,0.25,27.92,,8.21,,,,,,,,,,9.34,8.8,,
13/02/2018 02:00:00,0.25,27.88,,8.15,,,,,,,,,,9.35,7.77,,
13/02/2018 02:30:00,0.25,27.87,,8.1,,,,,,,,,,8.99,7.94,,
13/02/2018 03:00:00,0.25,27.84,,8.05,,,,,,,,,,21.98,9.57,,
13/02/2018 03:30:00,0.25,27.83,,8.02,,,,,,,,,,12.34,8.21,,
13/02/2018 04:00:00,0.25,27.79,,7.99,,,,,,,,,,9.19,8.26,,
13/02/2018 04:30:00,0.24,27.75,,7.94,,,,,,,,,,8.73,6.87,,
13/02/2018 05:00:00,0.24,27.74,,7.91,,,,,,,,,,7.14,6.94,,
13/02/2018 05:30:00,0.24,27.73,,7.89,,,,,,,,,,12.01,6.76,,
13/02/2018 06:00:00,0.24,27.73,,7.86,,,,,,,,,,19.2,6.93,,
13/02/2018 06:30:00,0.24,27.72,,7.86,,,,,,,,,,10.03,6.17,,
13/02/2018 07:00:00,0.25,27.78,,7.87,,,,,,,,,,7.15,6.29,,
13/02/2018 07:30:00,0.25,27.78,,7.88,,,,,,,,,,10.78,5.97,,
13/02/2018 08:00:00,0.25,27.84,,7.9,,,,,,,,,,7.46,5.75,,
13/02/2018 08:30:00,0.26,27.96,,7.95,,,,,,,,,,10.55,6.06,,
13/02/2018 09:00:00,0.26,28.06,,8.01,,,,,,,,,,7.5,5.74,,
13/02/2018 09:30:00,0.27,28.2,,8.08,,,,,,,,,,10.41,6.35,,
13/02/2018 10:00:00,0.27,28.26,,8.11,,,,,,,,,,7.26,6.44,,
13/02/2018 10:30:00,0.28,28.33,,8.13,,,,,,,,,,6.76,5.91,,
13/02/2018 11:00:00,0.29,28.4,,8.13,,,,,,,,,,7.64,6.83,,
13/02/2018 11:30:00,0.29,28.32,,8.17,,,,,,,,,,10.58,5.67,,
13/02/2018 12:00:00,0.29,28.44,,8.27,,,,,,,,,,5.72,5.12,,
13/02/2018 12:30:00,0.28,28.54,,8.39,,,,,,,,,,6.83,5.8,,
13/02/2018 13:00:00,0.28,28.7,,8.54,,,,,,,,,,7.75,5.53,,
13/02/2018 13:30:00,0.28,28.77,,8.61,,,,,,,,,,7.77,6.22,,
13/02/2018 14:00:00,0.27,28.86,,8.69,,,,,,,,,,9.08,5.87,,
13/02/2018 14:30:00,0.27,28.82,,8.6,,,,,,,,,,8.57,5.93,,
13/02/2018 15:00:00,0.26,28.77,,8.56,,,,,,,,,,8.61,6.33,,
13/02/2018 15:30:00,0.26,28.74,,8.51,,,,,,,,,,7.96,6.57,,
13/02/2018 16:00:00,0.26,28.7,,8.48,,,,,,,,,,8.57,7.72,,
13/02/2018 16:30:00,0.25,28.66,,8.46,,,,,,,,,,8.87,7.2,,
13/02/2018 17:00:00,0.25,28.5,,8.38,,,,,,,,,,8.42,7.46,,
13/02/2018 17:30:00,0.25,28.37,,8.36,,,,,,,,,,9.93,7.5,,
13/02/2018 18:00:00,0.25,28.32,,8.36,,,,,,,,,,8.24,8.16,,
13/02/2018 18:30:00,0.25,28.25,,8.35,,,,,,,,,,10.1,7.79,,
13/02/2018 19:00:00,0.25,28.21,,8.32,,,,,,,,,,9.61,9.29,,
13/02/2018 19:30:00,0.25,28.17,,8.26,,,,,,,,,,10.65,7.9,,
13/02/2018 20:00:00,0.25,28.17,,8.25,,,,,,,,,,13.05,8.29,,
13/02/2018 20:30:00,0.25,28.21,,8.26,,,,,,,,,,8.38,7.28,,
13/02/2018 21:00:00,0.25,28.22,,8.28,,,,,,,,,,7.82,7.28,,
13/02/2018 21:30:00,0.26,28.25,,8.29,,,,,,,,,,11.96,6.96,,
13/02/2018 22:00:00,0.26,28.3,,8.3,,,,,,,,,,12.29,8.03,,
13/02/2018 22:30:00,0.26,28.35,,8.33,,,,,,,,,,7.51,9.29,,
13/02/2018 23:00:00,0.27,28.37,,8.34,,,,,,,,,,7.89,9.2,,
13/02/2018 23:30:00,0.27,28.38,,8.32,,,,,,,,,,9.07,8.05,,
14/02/2018 00:00:00,0.27,28.37,,8.31,,,,,,,,,,9.64,4.55,,
14/02/2018 00:30:00,0.27,28.3,,8.28,,,,,,,,,,10.25,7.22,,
14/02/2018 01:00:00,0.27,28.26,,8.25,,,,,,,,,,9.9,8.65,,
14/02/2018 01:30:00,0.26,28.2,,8.18,,,,,,,,,,9.92,8.88,,
14/02/2018 02:00:00,0.26,28.12,,8.09,,,,,,,,,,23.02,29.06,,
14/02/2018 02:30:00,0.26,28.01,,8.02,,,,,,,,,,10.76,7.95,,
14/02/2018 03:00:00,0.25,27.99,,7.97,,,,,,,,,,13,8.42,,
14/02/2018 03:30:00,0.25,27.94,,7.91,,,,,,,,,,9.03,8.51,,
14/02/2018 04:00:00,0.25,27.89,,7.85,,,,,,,,,,9.57,7.68,,
14/02/2018 04:30:00,0.25,27.82,,7.81,,,,,,,,,,9.12,8.25,,
14/02/2018 05:00:00,0.25,27.78,,7.76,,,,,,,,,,9.09,9.06,,
14/02/2018 05:30:00,0.24,27.78,,7.72,,,,,,,,,,8.71,12.25,,
14/02/2018 06:00:00,0.24,27.73,,7.71,,,,,,,,,,10.81,7.14,,
14/02/2018 06:30:00,0.24,27.77,,7.69,,,,,,,,,,9.59,6.04,,
14/02/2018 07:00:00,0.25,27.81,,7.68,,,,,,,,,,10.09,5.97,,
14/02/2018 07:30:00,0.25,27.87,,7.71,,,,,,,,,,8.16,7.07,,
14/02/2018 08:00:00,0.25,27.92,,7.77,,,,,,,,,,6.73,6.44,,
14/02/2018 08:30:00,0.25,27.97,,7.78,,,,,,,,,,7.21,5.71,,
14/02/2018 09:00:00,0.26,28.05,,7.83,,,,,,,,,,10.87,5.38,,
14/02/2018 09:30:00,0.26,28.21,,7.9,,,,,,,,,,7.47,6.35,,
14/02/2018 10:00:00,0.27,28.37,,7.96,,,,,,,,,,8.86,7.5,,
14/02/2018 10:30:00,0.28,28.45,,8.02,,,,,,,,,,9.06,6.26,,
14/02/2018 11:00:00,0.28,28.5,,8.06,,,,,,,,,,8.43,6.38,,
14/02/2018 11:30:00,0.29,28.56,,8.07,,,,,,,,,,6.29,5.64,,
14/02/2018 12:00:00,0.3,28.63,,8.1,,,,,,,,,,5.51,4.88,,
14/02/2018 12:30:00,0.3,28.64,,8.15,,,,,,,,,,6.21,5.13,,
14/02/2018 13:00:00,0.3,28.93,,8.31,,,,,,,,,,5.15,3.91,,
14/02/2018 13:30:00,0.29,28.9,,8.45,,,,,,,,,,6.5,6.03,,
14/02/2018 14:00:00,0.28,29.03,,8.58,,,,,,,,,,7.35,7.04,,
14/02/2018 14:30:00,0.28,29.01,,8.6,,,,,,,,,,8.31,6.31,,
14/02/2018 15:00:00,0.27,28.99,,8.56,,,,,,,,,,7.94,6.42,,
14/02/2018 15:30:00,0.27,28.9,,8.49,,,,,,,,,,8.17,6.93,,
14/02/2018 16:00:00,0.26,28.81,,8.44,,,,,,,,,,7.77,6.52,,
14/02/2018 16:30:00,0.26,28.84,,8.45,,,,,,,,,,7.31,6.92,,
14/02/2018 17:00:00,0.26,28.81,,8.46,,,,,,,,,,10.8,8.09,,
14/02/2018 17:30:00,0.25,28.73,,8.43,,,,,,,,,,15.56,7.98,,
14/02/2018 18:00:00,0.25,28.64,,8.42,,,,,,,,,,9.71,8.1,,
14/02/2018 18:30:00,0.25,28.46,,8.36,,,,,,,,,,9.68,7.96,,
14/02/2018 19:00:00,0.25,28.36,,8.3,,,,,,,,,,10.22,8,,
14/02/2018 19:30:00,0.25,28.3,,8.28,,,,,,,,,,11.05,7.8,,
14/02/2018 20:00:00,0.25,28.26,,8.23,,,,,,,,,,9.69,8.05,,
14/02/2018 20:30:00,0.25,28.26,,8.24,,,,,,,,,,16.58,9.1,,
14/02/2018 21:00:00,0.25,28.26,,8.22,,,,,,,,,,9.56,9.15,,
14/02/2018 21:30:00,0.25,28.23,,8.2,,,,,,,,,,9,7.31,,
14/02/2018 22:00:00,0.26,28.22,,8.18,,,,,,,,,,22.23,27.82,,
14/02/2018 22:30:00,0.26,28.23,,8.18,,,,,,,,,,11.47,8.83,,
14/02/2018 23:00:00,0.26,28.21,,8.17,,,,,,,,,,7.27,15.49,,
14/02/2018 23:30:00,0.27,28.22,,8.18,,,,,,,,,,11.47,9.96,,
15/02/2018 00:00:00,0.27,28.27,,8.19,,,,,,,,,,17.05,8.09,,
15/02/2018 00:30:00,0.28,28.25,,8.18,,,,,,,,,,9.76,6.23,,
15/02/2018 01:00:00,0.28,28.26,,8.16,,,,,,,,,,10.04,8.15,,
15/02/2018 01:30:00,0.27,28.17,,8.12,,,,,,,,,,8.75,8.78,,
15/02/2018 02:00:00,0.27,28.07,,8.07,,,,,,,,,,9.21,8.41,,
15/02/2018 02:30:00,0.26,27.99,,8,,,,,,,,,,7.52,9.82,,
15/02/2018 03:00:00,0.26,27.91,,7.95,,,,,,,,,,12.15,9.78,,
15/02/2018 03:30:00,0.26,27.88,,7.89,,,,,,,,,,8.87,7.91,,
15/02/2018 04:00:00,0.26,27.86,,7.87,,,,,,,,,,10.96,9.97,,
15/02/2018 04:30:00,0.25,27.86,,7.84,,,,,,,,,,11.51,9.31,,
15/02/2018 05:00:00,0.25,27.83,,7.81,,,,,,,,,,8.59,6.68,,
15/02/2018 05:30:00,0.25,27.74,,7.76,,,,,,,,,,13.51,9.48,,
15/02/2018 06:00:00,0.25,27.73,,7.73,,,,,,,,,,9.16,6.22,,
15/02/2018 06:30:00,0.25,27.67,,7.72,,,,,,,,,,8.24,6.43,,
15/02/2018 07:00:00,0.25,27.65,,7.76,,,,,,,,,,10.76,6.74,,
15/02/2018 07:30:00,0.25,27.7,,7.7,,,,,,,,,,8.65,5.38,,
15/02/2018 08:00:00,0.25,27.77,,7.71,,,,,,,,,,8.67,6.37,,
15/02/2018 08:30:00,0.25,27.87,,7.73,,,,,,,,,,8.94,6.17,,
15/02/2018 09:00:00,0.25,27.95,,7.8,,,,,,,,,,7.06,5.96,,
15/02/2018 09:30:00,0.26,28.04,,7.82,,,,,,,,,,8.45,6.28,,
15/02/2018 10:00:00,0.26,28.15,,7.88,,,,,,,,,,8.15,6.03,,
15/02/2018 10:30:00,0.27,28.24,,7.92,,,,,,,,,,8.55,7.02,,
15/02/2018 11:00:00,0.27,28.32,,8,,,,,,,,,,11.55,6.76,,
15/02/2018 11:30:00,0.28,28.4,,8.04,,,,,,,,,,9.15,6.4,,
15/02/2018 12:00:00,0.29,28.42,,8.08,,,,,,,,,,8.27,6.75,,
15/02/2018 12:30:00,0.29,28.55,,8.18,,,,,,,,,,6.94,5.62,,
15/02/2018 13:00:00,0.3,28.6,,8.2,,,,,,,,,,4.79,5.42,,
15/02/2018 13:30:00,0.3,28.78,,8.33,,,,,,,,,,11.85,5.17,,
15/02/2018 14:00:00,0.29,28.84,,8.45,,,,,,,,,,8.18,6.4,,
15/02/2018 14:30:00,0.28,28.97,,8.59,,,,,,,,,,8.73,6.53,,
15/02/2018 15:00:00,0.27,29.03,,8.65,,,,,,,,,,7.58,7.63,,
15/02/2018 15:30:00,0.27,28.98,,8.67,,,,,,,,,,8.18,6.93,,
15/02/2018 16:00:00,0.27,28.82,,8.52,,,,,,,,,,7.77,7.57,,
15/02/2018 16:30:00,0.26,28.72,,8.52,,,,,,,,,,9.57,8.09,,
15/02/2018 17:00:00,0.26,28.56,,8.44,,,,,,,,,,7.89,6.87,,
15/02/2018 17:30:00,0.26,28.56,,8.51,,,,,,,,,,11.58,8.18,,
15/02/2018 18:00:00,0.25,28.49,,8.46,,,,,,,,,,11.9,7.93,,
15/02/2018 18:30:00,0.25,28.43,,8.45,,,,,,,,,,10.35,9.53,,
15/02/2018 19:00:00,0.25,28.35,,8.43,,,,,,,,,,9.93,7.91,,
15/02/2018 19:30:00,0.25,28.27,,8.38,,,,,,,,,,11.71,11.75,,
15/02/2018 20:00:00,0.25,28.21,,8.35,,,,,,,,,,12.2,8.91,,
15/02/2018 20:30:00,0.25,28.2,,8.31,,,,,,,,,,11.06,6,,
15/02/2018 21:00:00,0.25,28.2,,8.3,,,,,,,,,,8.7,9.46,,
15/02/2018 21:30:00,0.25,28.2,,8.28,,,,,,,,,,7.54,11.49,,
15/02/2018 22:00:00,0.25,28.19,,8.25,,,,,,,,,,10.46,9.14,,
15/02/2018 22:30:00,0.26,28.19,,8.21,,,,,,,,,,9.43,7.78,,
15/02/2018 23:00:00,0.26,28.21,,8.2,,,,,,,,,,17.39,16.85,,
15/02/2018 23:30:00,0.27,28.19,,8.21,,,,,,,,,,9.03,6.47,,
16/02/2018 00:00:00,0.27,28.25,,8.2,,,,,,,,,,13.21,9.52,,
16/02/2018 00:30:00,0.28,28.28,,8.19,,,,,,,,,,9.3,8.07,,
16/02/2018 01:00:00,0.28,28.27,,8.16,,,,,,,,,,14.54,8.03,,
16/02/2018 01:30:00,0.28,28.21,,8.14,,,,,,,,,,9.3,8.64,,
16/02/2018 02:00:00,0.28,28.17,,8.13,,,,,,,,,,7.48,8.49,,
16/02/2018 02:30:00,0.27,28.03,,8.09,,,,,,,,,,8.85,9.82,,
16/02/2018 03:00:00,0.27,27.97,,8.03,,,,,,,,,,11.11,8.92,,
16/02/2018 03:30:00,0.26,27.87,,7.97,,,,,,,,,,10.19,7.84,,
16/02/2018 04:00:00,0.26,27.84,,7.93,,,,,,,,,,11.16,7.9,,
16/02/2018 04:30:00,0.26,27.78,,7.91,,,,,,,,,,9.23,7.83,,
16/02/2018 05:00:00,0.25,27.76,,7.87,,,,,,,,,,10.14,8.93,,
16/02/2018 05:30:00,0.25,27.79,,7.85,,,,,,,,,,14.71,8.13,,
16/02/2018 06:00:00,0.25,27.71,,7.82,,,,,,,,,,10.61,7.15,,
16/02/2018 06:30:00,0.25,27.68,,7.8,,,,,,,,,,7.73,7.47,,
16/02/2018 07:00:00,0.25,27.67,,7.81,,,,,,,,,,10.05,7.18,,
16/02/2018 07:30:00,0.25,27.67,,7.86,,,,,,,,,,7.94,5.74,,
16/02/2018 08:00:00,0.25,27.77,,7.78,,,,,,,,,,8.63,6.66,,
16/02/2018 08:30:00,0.25,27.9,,7.81,,,,,,,,,,9.08,6.28,,
16/02/2018 09:00:00,0.25,28.03,,7.83,,,,,,,,,,10.15,6.99,,
16/02/2018 09:30:00,0.26,28.14,,7.93,,,,,,,,,,11.36,7.52,,
16/02/2018 10:00:00,0.26,28.19,,7.94,,,,,,,,,,9.05,7.97,,
16/02/2018 10:30:00,0.27,28.27,,7.99,,,,,,,,,,7.88,6.61,,
16/02/2018 11:00:00,0.27,28.39,,8.05,,,,,,,,,,8.01,6.82,,
16/02/2018 11:30:00,0.28,28.47,,8.08,,,,,,,,,,17.6,6.82,,
16/02/2018 12:00:00,0.29,28.53,,8.11,,,,,,,,,,8.78,6.72,,
16/02/2018 12:30:00,0.3,28.52,,8.14,,,,,,,,,,7.83,7.14,,
16/02/2018 13:00:00,0.31,28.5,,8.19,,,,,,,,,,8.12,6.33,,
16/02/2018 13:30:00,0.32,28.51,,8.22,,,,,,,,,,9.13,6.77,,
16/02/2018 14:00:00,0.32,28.89,,8.29,,,,,,,,,,5.62,4.82,,
16/02/2018 14:30:00,0.31,28.7,,8.43,,,,,,,,,,7.61,5.96,,
16/02/2018 15:00:00,0.3,28.66,,8.48,,,,,,,,,,9.15,7.26,,
16/02/2018 15:30:00,0.29,28.75,,8.56,,,,,,,,,,7.51,7.56,,
16/02/2018 16:00:00,0.28,28.82,,8.62,,,,,,,,,,9.15,7.96,,
16/02/2018 16:30:00,0.28,28.76,,8.51,,,,,,,,,,9.8,7.95,,
16/02/2018 17:00:00,0.27,28.7,,8.51,,,,,,,,,,9.52,10.71,,
16/02/2018 17:30:00,0.27,28.6,,8.46,,,,,,,,,,10.15,8.16,,
16/02/2018 18:00:00,0.26,28.48,,8.49,,,,,,,,,,8.68,7.95,,
16/02/2018 18:30:00,0.26,28.34,,8.45,,,,,,,,,,8.67,9.25,,
16/02/2018 19:00:00,0.26,28.23,,8.4,,,,,,,,,,12.88,12.28,,
16/02/2018 19:30:00,0.25,28.18,,8.39,,,,,,,,,,17.06,16.12,,
16/02/2018 20:00:00,0.25,28.12,,8.38,,,,,,,,,,19.1,10.18,,
16/02/2018 20:30:00,0.25,28.08,,8.35,,,,,,,,,,9.81,10.62,,
16/02/2018 21:00:00,0.25,28.07,,8.3,,,,,,,,,,15.37,9.96,,
16/02/2018 21:30:00,0.25,28.06,,8.29,,,,,,,,,,11.46,9.7,,
16/02/2018 22:00:00,0.26,28.05,,8.26,,,,,,,,,,10.77,8.72,,
16/02/2018 22:30:00,0.26,28.05,,8.23,,,,,,,,,,11.97,10.32,,
16/02/2018 23:00:00,0.27,28.02,,8.19,,,,,,,,,,15.34,15.22,,
16/02/2018 23:30:00,0.27,28.09,,8.18,,,,,,,,,,13.5,9.99,,
17/02/2018 00:00:00,0.28,28.12,,8.18,,,,,,,,,,13.06,10.51,,
17/02/2018 00:30:00,0.28,28.1,,8.16,,,,,,,,,,8.3,8.71,,
17/02/2018 01:00:00,0.3,28.1,,8.15,,,,,,,,,,10.22,7.98,,
17/02/2018 01:30:00,0.3,28.11,,8.11,,,,,,,,,,10.87,8.65,,
17/02/2018 02:00:00,0.3,28.1,,8.09,,,,,,,,,,11.44,10.98,,
17/02/2018 02:30:00,0.29,28.05,,8.08,,,,,,,,,,7.64,9.3,,
17/02/2018 03:00:00,0.28,28,,8.06,,,,,,,,,,13.33,8.96,,
17/02/2018 03:30:00,0.28,27.92,,8.02,,,,,,,,,,16.56,9.97,,
17/02/2018 04:00:00,0.27,27.86,,7.96,,,,,,,,,,7.31,8.5,,
17/02/2018 04:30:00,0.27,27.8,,7.92,,,,,,,,,,21.88,9.71,,
17/02/2018 05:00:00,0.26,27.79,,7.89,,,,,,,,,,10.62,10.82,,
