ISOTIME,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
13/02/2014 00:00:00,0.1300,0.4500,24.6642,113.7494,125.0779,217.6706,7.9983,31.9932,2.5353,0.0000,1066.6667,158.3333,21.3288,71.9847,1.0675,3.0690,0.0138,0.0110,0.0138,0.0138,0.0000,2874.4481,0.0000,2879.5132
14/02/2014 00:00:00,0.1450,0.4500,24.5871,111.9404,125.1494,216.1888,7.8976,31.5906,2.4653,0.0000,1066.6667,158.3333,21.0604,71.0788,1.0380,2.9843,0.0138,0.0110,0.0138,0.0138,0.0000,2824.9164,0.0000,2831.5280
15/02/2014 00:00:00,0.4620,0.4500,24.5080,117.9962,125.2441,220.9162,8.1950,32.7800,2.6304,0.0000,1066.6667,158.3333,21.8534,73.7551,1.1075,3.1842,0.0138,0.0110,0.0138,0.0138,0.0000,2978.8774,0.0000,2979.9030
16/02/2014 00:00:00,1.3790,0.4500,24.4270,118.3252,125.3617,221.0089,8.1902,32.7609,2.6099,0.0000,1066.6667,158.3333,21.8406,73.7120,1.0989,3.1593,0.0138,0.0110,0.0138,0.0138,0.0000,2984.7253,0.0000,2985.6873
17/02/2014 00:00:00,1.8570,0.4500,24.3441,118.4111,125.5024,221.1523,8.2034,32.8136,2.6230,0.0000,1066.6667,158.3333,21.8757,73.8306,1.1044,3.1752,0.0138,0.0110,0.0138,0.0138,0.0000,2986.8143,0.0000,2987.7090
18/02/2014 00:00:00,0.5140,0.4500,24.2593,118.2604,125.6661,220.8706,8.1761,32.7042,2.5889,0.0000,1066.6667,158.3333,21.8028,73.5846,1.0901,3.1340,0.0138,0.0110,0.0138,0.0138,0.0000,2979.1949,0.0000,2981.0127
19/02/2014 00:00:00,1.5500,0.4500,24.1726,117.2000,125.8527,220.0500,8.1303,32.5213,2.5701,0.0000,1066.6667,158.3333,21.6809,73.1729,1.0821,3.1112,0.0138,0.0110,0.0138,0.0138,0.0000,2952.1964,0.0000,2956.6362
20/02/2014 00:00:00,1.4790,0.4500,24.0842,117.9264,126.0622,220.8794,8.1939,32.7754,2.6298,0.0000,1066.6667,158.3333,21.8503,73.7447,1.1073,3.1834,0.0138,0.0110,0.0138,0.0138,0.0000,2975.2788,0.0000,2977.2006
21/02/2014 00:00:00,0.4420,0.4500,23.9939,117.6263,126.2945,220.4557,8.1549,32.6195,2.5838,0.0000,1066.6667,158.3333,21.7463,73.3939,1.0879,3.1278,0.0138,0.0110,0.0138,0.0138,0.0000,2965.9414,0.0000,2969.9921
22/02/2014 00:00:00,0.2930,0.4500,23.9018,115.9687,126.5496,219.1393,8.0822,32.3287,2.5538,0.0000,1066.6667,158.3333,21.5524,72.7395,1.0753,3.0914,0.0138,0.0110,0.0138,0.0138,0.0000,2921.9507,0.0000,2929.9564
23/02/2014 00:00:00,0.2210,0.4500,23.8081,111.2560,126.8273,215.5675,7.8918,31.5670,2.4882,0.0000,1066.6667,158.3333,21.0447,71.0258,1.0476,3.0120,0.0138,0.0110,0.0138,0.0138,0.0000,2802.7491,0.0000,2822.3537
24/02/2014 00:00:00,0.1960,0.4500,23.7125,100.0232,127.1276,207.0829,7.4380,29.7520,2.3294,0.0000,1066.6667,158.3333,19.8347,66.9420,0.9808,2.8198,0.0138,0.0110,0.0138,0.0138,0.0000,2519.7127,0.0000,2567.0071
25/02/2014 00:00:00,0.1520,0.4500,23.6153,79.2727,127.4504,191.4188,6.5972,26.3887,2.0305,0.0000,1066.6667,158.3333,17.5925,59.3745,0.8549,2.4580,0.0138,0.0110,0.0138,0.0138,0.0000,1996.7958,0.0000,2094.7850
26/02/2014 00:00:00,0.2470,0.4500,23.5165,53.1911,127.7956,171.7569,5.5381,22.1522,1.6502,0.0000,1066.6667,158.3333,14.7682,49.8425,0.6948,1.9976,0.0138,0.0110,0.0138,0.0138,0.0000,1339.8409,0.0000,1500.4517
27/02/2014 00:00:00,1.1800,0.4500,23.4160,116.2839,128.1631,219.6224,8.1248,32.4991,2.6011,0.0000,1066.6667,158.3333,21.6661,73.1230,1.0952,3.1487,0.0138,0.0110,0.0138,0.0138,0.0000,2932.8532,0.0000,2938.9162
28/02/2014 00:00:00,0.6800,0.4500,23.3139,116.5039,128.5527,219.5789,8.1089,32.4355,2.5683,0.0000,1066.6667,158.3333,21.6236,72.9798,1.0814,3.1090,0.0138,0.0110,0.0138,0.0138,0.0000,2935.0918,0.0000,2941.2671
01/03/2014 00:00:00,2.3510,0.4500,23.2102,116.5165,128.9645,219.7367,8.1263,32.5050,2.5938,0.0000,1066.6667,158.3333,21.6700,73.1363,1.0921,3.1399,0.0138,0.0110,0.0138,0.0138,0.0000,2938.0649,0.0000,2943.7523
02/03/2014 00:00:00,1.3600,0.4500,23.1050,117.9565,129.3982,220.9229,8.1930,32.7718,2.6226,0.0000,1066.6667,158.3333,21.8479,73.7367,1.1043,3.1747,0.0138,0.0110,0.0138,0.0138,0.0000,2976.6391,0.0000,2979.1538
03/03/2014 00:00:00,0.6190,0.4500,22.9983,116.2862,129.8538,220.2168,8.1342,32.5369,2.5792,0.0000,1066.6667,158.3333,21.6913,73.2080,1.0860,3.1221,0.0138,0.0110,0.0138,0.0138,0.0000,2984.0197,0.0000,3001.7300
04/03/2014 00:00:00,0.6360,0.4500,22.8901,113.5604,130.3310,218.0638,8.0168,32.0672,2.5362,0.0000,1066.6667,158.3333,21.3781,72.1511,1.0679,3.0701,0.0138,0.0110,0.0138,0.0138,0.0000,2912.1234,0.0000,2935.0094
05/03/2014 00:00:00,0.4220,0.4500,22.7804,105.7744,130.8298,212.1625,7.6974,30.7894,2.4216,0.0000,1066.6667,158.3333,20.5263,69.2762,1.0196,2.9314,0.0138,0.0110,0.0138,0.0138,0.0000,2719.4898,0.0000,2759.7974
06/03/2014 00:00:00,0.3070,0.4500,22.6693,88.3652,131.3499,198.8825,6.9804,27.9216,2.1622,0.0000,1066.6667,158.3333,18.6144,62.8236,0.9104,2.6174,0.0138,0.0110,0.0138,0.0138,0.0000,2281.6102,0.0000,2359.3149
07/03/2014 00:00:00,1.0040,0.4500,22.5569,61.3140,131.8914,178.1146,5.8593,23.4372,1.7528,0.0000,1066.6667,158.3333,15.6248,52.7338,0.7380,2.1218,0.0138,0.0110,0.0138,0.0138,0.0000,1591.1768,0.0000,1724.5017
08/03/2014 00:00:00,0.9150,0.4500,22.4431,101.0199,132.4539,208.6750,7.5659,30.2634,2.4831,0.0000,1066.6667,158.3333,20.1756,68.0927,1.0455,3.0059,0.0138,0.0110,0.0138,0.0138,0.0000,2567.8119,0.0000,2605.7684
09/03/2014 00:00:00,0.3850,0.4500,22.3280,103.6130,133.0373,209.8723,7.5905,30.3619,2.3971,0.0000,1066.6667,158.3333,20.2412,68.3142,1.0093,2.9018,0.0138,0.0110,0.0138,0.0138,0.0000,2617.9238,0.0000,2650.6873
10/03/2014 00:00:00,0.2810,0.4500,22.2116,98.2258,133.6415,205.6093,7.3477,29.3910,2.2869,0.0000,1066.6667,158.3333,19.5940,66.1297,0.9629,2.7684,0.0138,0.0110,0.0138,0.0138,0.0000,2480.6100,0.0000,2523.0224
11/03/2014 00:00:00,0.2250,0.4500,22.0939,85.0916,134.2662,195.5813,6.7990,27.1958,2.0805,0.0000,1066.6667,158.3333,18.1306,61.1906,0.8760,2.5185,0.0138,0.0110,0.0138,0.0138,0.0000,2153.8508,0.0000,2220.3063
12/03/2014 00:00:00,0.2070,0.4500,21.9751,64.5995,134.9113,179.9886,5.9466,23.7862,1.7633,0.0000,1066.6667,158.3333,15.8575,53.5190,0.7424,2.1345,0.0138,0.0110,0.0138,0.0138,0.0000,1644.8170,0.0000,1748.3459
13/03/2014 00:00:00,1.5100,0.4500,21.8550,102.5936,135.5767,208.9280,7.5229,30.0917,2.3463,0.0000,1066.6667,158.3333,20.0611,67.7062,0.9879,2.8403,0.0138,0.0110,0.0138,0.0138,0.0000,2589.8759,0.0000,2621.4239
14/03/2014 00:00:00,0.4300,0.4500,21.7339,104.8061,136.2620,210.5393,7.6031,30.4124,2.3626,0.0000,1066.6667,158.3333,20.2749,68.4278,0.9948,2.8599,0.0138,0.0110,0.0138,0.0138,0.0000,2643.4357,0.0000,2669.7819
15/03/2014 00:00:00,0.8890,0.4500,21.6116,99.6802,136.9671,206.6373,7.3863,29.5451,2.2786,0.0000,1066.6667,158.3333,19.6967,66.4764,0.9594,2.7583,0.0138,0.0110,0.0138,0.0138,0.0000,2517.2314,0.0000,2550.7696
16/03/2014 00:00:00,2.8510,0.4500,21.4882,96.6054,137.6918,205.7721,7.4584,29.8335,2.5514,0.0000,1066.6667,158.3333,19.8890,67.1253,1.0743,3.0886,0.0138,0.0110,0.0138,0.0138,0.0000,2489.3361,0.0000,2523.1315
17/03/2014 00:00:00,1.0560,0.4500,21.3639,89.8373,138.4359,199.7963,7.0574,28.2295,2.2574,0.0000,1066.6667,158.3333,18.8197,63.5164,0.9505,2.7326,0.0138,0.0110,0.0138,0.0138,0.0000,2295.9871,0.0000,2340.5907
18/03/2014 00:00:00,0.4500,0.4500,21.2385,75.6214,139.1991,188.5979,6.3993,25.5972,1.9333,0.0000,1066.6667,158.3333,17.0648,57.5937,0.8140,2.3403,0.0138,0.0110,0.0138,0.0138,0.0000,1931.7097,0.0000,1996.6056
19/03/2014 00:00:00,0.3260,0.4500,21.1121,55.2165,139.9812,173.0111,5.5198,22.0791,1.5721,0.0000,1066.6667,158.3333,14.7194,49.6780,0.6619,1.9030,0.0138,0.0110,0.0138,0.0138,0.0000,1424.1365,0.0000,1516.2845
20/03/2014 00:00:00,0.2800,0.4500,20.9849,115.4460,140.7820,219.1900,8.1107,32.4426,2.6287,0.0000,1066.6667,158.3333,21.6284,72.9959,1.1068,3.1822,0.0138,0.0110,0.0138,0.0138,0.0000,2920.8485,0.0000,2925.2757
21/03/2014 00:00:00,0.2550,0.4500,20.8567,116.4165,141.6013,219.5134,8.1040,32.4160,2.5706,0.0000,1066.6667,158.3333,21.6107,72.9360,1.0824,3.1118,0.0138,0.0110,0.0138,0.0138,0.0000,2936.7027,0.0000,2940.1930
22/03/2014 00:00:00,0.2420,0.4500,20.7278,115.1215,142.4388,218.4644,8.0406,32.1623,2.5370,0.0000,1066.6667,158.3333,21.4415,72.3652,1.0682,3.0711,0.0138,0.0110,0.0138,0.0138,0.0000,2903.6359,0.0000,2908.4446
23/03/2014 00:00:00,0.6760,0.4500,20.5980,111.1229,143.2943,215.6939,7.9080,31.6319,2.5309,0.0000,1066.6667,158.3333,21.0879,71.1718,1.0656,3.0637,0.0138,0.0110,0.0138,0.0138,0.0000,2814.4502,0.0000,2823.0161
24/03/2014 00:00:00,2.0030,0.4500,20.4674,103.4937,144.1675,209.7888,7.5664,30.2658,2.3779,0.0000,1066.6667,158.3333,20.1772,68.0980,1.0012,2.8785,0.0138,0.0110,0.0138,0.0138,0.0000,2623.6707,0.0000,2640.0955
25/03/2014 00:00:00,1.2830,0.4500,20.3361,118.2981,145.0581,221.0900,8.1993,32.7974,2.6179,0.0000,1066.6667,158.3333,21.8649,73.7941,1.1023,3.1690,0.0138,0.0110,0.0138,0.0138,0.0000,2981.9483,0.0000,2983.1411
26/03/2014 00:00:00,0.5430,0.4500,20.2041,117.5107,145.9659,220.6228,8.1613,32.6451,2.5858,0.0000,1066.6667,158.3333,21.7634,73.4515,1.0887,3.1302,0.0138,0.0110,0.0138,0.0138,0.0000,2980.3984,0.0000,2988.1401
27/03/2014 00:00:00,2.3660,0.4500,20.0715,116.5841,146.8906,220.0729,8.1434,32.5738,2.6004,0.0000,1066.6667,158.3333,21.7159,73.2910,1.0949,3.1478,0.0138,0.0110,0.0138,0.0138,0.0000,2952.1380,0.0000,2960.4333
28/03/2014 00:00:00,1.4990,0.4500,19.9382,114.3485,147.8320,218.7240,8.0577,32.2310,2.5554,0.0000,1066.6667,158.3333,21.4873,72.5197,1.0760,3.0934,0.0138,0.0110,0.0138,0.0138,0.0000,2930.7177,0.0000,2951.9320
29/03/2014 00:00:00,2.6670,0.4500,19.8044,108.6157,148.7898,215.1914,7.8561,31.4246,2.4850,0.0000,1066.6667,158.3333,20.9497,70.7052,1.0463,3.0082,0.0138,0.0110,0.0138,0.0138,0.0000,2845.7968,0.0000,2891.6112
30/03/2014 00:00:00,2.1610,0.4500,19.6701,95.6983,149.7636,206.8032,7.3844,29.5375,2.3178,0.0000,1066.6667,158.3333,19.6917,66.4594,0.9759,2.8058,0.0138,0.0110,0.0138,0.0138,0.0000,2621.9209,0.0000,2715.2896
31/03/2014 00:00:00,5.6270,0.4500,19.5352,115.0829,150.7532,219.1860,8.0987,32.3948,2.5955,0.0000,1066.6667,158.3333,21.5965,72.8882,1.0928,3.1419,0.0138,0.0110,0.0138,0.0138,0.0000,2922.9250,0.0000,2935.6086
01/04/2014 00:00:00,0.9580,0.4500,19.3999,111.4447,151.7584,217.7466,7.9882,31.9527,2.5301,0.0000,1066.6667,158.3333,21.3018,71.8935,1.0653,3.0627,0.0138,0.0110,0.0138,0.0138,0.0000,2940.2662,0.0000,2984.2343
02/04/2014 00:00:00,0.6090,0.4500,19.2642,102.3685,152.7787,212.6862,7.6889,30.7558,2.4249,0.0000,1066.6667,158.3333,20.5038,69.2004,1.0210,2.9354,0.0138,0.0110,0.0138,0.0138,0.0000,2843.5980,0.0000,2931.7639
03/04/2014 00:00:00,0.4590,0.4500,19.1281,83.6262,153.8139,200.7262,7.0087,28.0348,2.1850,0.0000,1066.6667,158.3333,18.6899,63.0783,0.9200,2.6450,0.0138,0.0110,0.0138,0.0138,0.0000,2538.3585,0.0000,2692.8571
04/04/2014 00:00:00,0.7330,0.4500,18.9917,110.6658,154.8638,216.2764,7.9276,31.7103,2.5211,0.0000,1066.6667,158.3333,21.1402,71.3481,1.0615,3.0519,0.0138,0.0110,0.0138,0.0138,0.0000,2849.0922,0.0000,2877.3826
05/04/2014 00:00:00,1.0850,0.4500,18.8549,113.0335,155.9279,218.0330,8.0222,32.0889,2.5551,0.0000,1066.6667,158.3333,21.3926,72.2000,1.0758,3.0930,0.0138,0.0110,0.0138,0.0138,0.0000,2909.0242,0.0000,2933.0214
06/04/2014 00:00:00,0.6920,0.4500,18.7180,108.2874,157.0060,215.6371,7.8673,31.4690,2.4865,0.0000,1066.6667,158.3333,20.9794,70.8053,1.0469,3.0100,0.0138,0.0110,0.0138,0.0138,0.0000,2885.1704,0.0000,2938.1025
07/04/2014 00:00:00,0.8750,0.4500,18.5808,97.0805,158.0977,208.5578,7.4635,29.8540,2.3490,0.0000,1066.6667,158.3333,19.9027,67.1715,0.9890,2.8435,0.0138,0.0110,0.0138,0.0138,0.0000,2708.0048,0.0000,2800.1076
08/04/2014 00:00:00,0.5270,0.4500,18.4434,76.0450,159.2028,193.5306,6.6187,26.4747,2.0299,0.0000,1066.6667,158.3333,17.6498,59.5680,0.8547,2.4572,0.0138,0.0110,0.0138,0.0138,0.0000,2263.6063,0.0000,2404.0858
09/04/2014 00:00:00,0.4030,0.4500,18.3059,49.1066,160.3209,172.1699,5.4416,21.7662,1.5752,0.0000,1066.6667,158.3333,14.5108,48.9740,0.6633,1.9069,0.0138,0.0110,0.0138,0.0138,0.0000,1553.5599,0.0000,1722.3896
10/04/2014 00:00:00,0.4320,0.4500,18.1683,28.0977,161.4517,154.8765,4.4974,17.9897,1.2063,0.0000,1066.6667,158.3333,11.9932,40.4769,0.5079,1.4602,0.0138,0.0110,0.0138,0.0138,0.0000,956.2169,0.0000,1137.9012
11/04/2014 00:00:00,0.8050,0.4500,18.0307,109.8216,162.5947,214.9585,7.8669,31.4676,2.5068,0.0000,1066.6667,158.3333,20.9784,70.8020,1.0555,3.0345,0.0138,0.0110,0.0138,0.0138,0.0000,2779.9474,0.0000,2796.3319
12/04/2014 00:00:00,1.9960,0.4500,17.8931,114.3617,163.7498,218.5853,8.0572,32.2289,2.5643,0.0000,1066.6667,158.3333,21.4859,72.5151,1.0797,3.1042,0.0138,0.0110,0.0138,0.0138,0.0000,2909.8743,0.0000,2924.1536
13/04/2014 00:00:00,0.6240,0.4500,17.7555,109.5348,164.9166,216.4879,7.9148,31.6593,2.5018,0.0000,1066.6667,158.3333,21.1062,71.2333,1.0534,3.0285,0.0138,0.0110,0.0138,0.0138,0.0000,2908.3744,0.0000,2957.2388
14/04/2014 00:00:00,0.4680,0.4500,17.6179,98.4440,166.0946,209.8348,7.5263,30.1050,2.3638,0.0000,1066.6667,158.3333,20.0700,67.7363,0.9953,2.8614,0.0138,0.0110,0.0138,0.0138,0.0000,2758.6630,0.0000,2852.2088
15/04/2014 00:00:00,0.3880,0.4500,17.4805,77.5342,167.2836,195.3903,6.7102,26.8408,2.0639,0.0000,1066.6667,158.3333,17.8939,60.3919,0.8690,2.4984,0.0138,0.0110,0.0138,0.0138,0.0000,2347.9698,0.0000,2495.4975
16/04/2014 00:00:00,0.6140,0.4500,17.3432,50.5417,168.4832,174.2460,5.5417,22.1670,1.6152,0.0000,1066.6667,158.3333,14.7780,49.8757,0.6801,1.9553,0.0138,0.0110,0.0138,0.0138,0.0000,1653.8531,0.0000,1832.2753
17/04/2014 00:00:00,0.4160,0.4500,17.2062,29.0744,169.6931,156.3219,4.5635,18.2539,1.2307,0.0000,1066.6667,158.3333,12.1693,41.0714,0.5182,1.4898,0.0138,0.0110,0.0138,0.0138,0.0000,1027.8201,0.0000,1214.3220
18/04/2014 00:00:00,0.3190,0.4500,17.0693,17.5148,170.9129,146.1545,4.0143,16.0571,1.0105,0.0000,1066.6667,158.3333,10.7047,36.1285,0.4255,1.2233,0.0138,0.0110,0.0138,0.0138,0.0000,655.5334,0.0000,838.6060
19/04/2014 00:00:00,0.2820,0.4500,16.9328,12.6309,172.1422,141.5977,3.7701,15.0805,0.9103,0.0000,1066.6667,158.3333,10.0536,33.9310,0.3833,1.1019,0.0138,0.0110,0.0138,0.0138,0.0000,480.1439,0.0000,657.2355
20/04/2014 00:00:00,0.2510,0.4500,16.7965,10.8425,173.3807,139.8233,3.6747,14.6987,0.8693,0.0000,1066.6667,158.3333,9.7991,33.0720,0.3660,1.0523,0.0138,0.0110,0.0138,0.0138,0.0000,408.2776,0.0000,580.4751
21/04/2014 00:00:00,0.2270,0.4500,16.6606,10.2459,174.6280,139.1962,3.6392,14.5567,0.8524,0.0000,1066.6667,158.3333,9.7045,32.7526,0.3589,1.0318,0.0138,0.0110,0.0138,0.0138,0.0000,381.5100,0.0000,549.9469
22/04/2014 00:00:00,0.2390,0.4500,16.5251,10.0603,175.8837,138.9927,3.6250,14.5000,0.8438,0.0000,1066.6667,158.3333,9.6667,32.6250,0.3553,1.0214,0.0138,0.0110,0.0138,0.0138,0.0000,372.3127,0.0000,537.4054
23/04/2014 00:00:00,0.2510,0.4500,16.3901,10.0059,177.1475,138.9346,3.6176,14.4702,0.8374,0.0000,1066.6667,158.3333,9.6468,32.5580,0.3526,1.0137,0.0138,0.0110,0.0138,0.0138,0.0000,369.5067,0.0000,531.1830
24/04/2014 00:00:00,0.2200,0.4500,16.2555,9.9908,178.4190,138.9243,3.6119,14.4474,0.8314,0.0000,1066.6667,158.3333,9.6316,32.5067,0.3501,1.0064,0.0138,0.0110,0.0138,0.0138,0.0000,368.9405,0.0000,526.9341
25/04/2014 00:00:00,0.2250,0.4500,16.1214,9.9871,179.6977,138.9299,3.6064,14.4255,0.8250,0.0000,1066.6667,158.3333,9.6170,32.4575,0.3474,0.9987,0.0138,0.0110,0.0138,0.0138,0.0000,369.1284,0.0000,523.1442
26/04/2014 00:00:00,0.2250,0.4500,15.9879,9.9866,180.9835,138.9414,3.6008,14.4030,0.8183,0.0000,1066.6667,158.3333,9.6020,32.4068,0.3446,0.9906,0.0138,0.0110,0.0138,0.0138,0.0000,369.5487,0.0000,519.3191
27/04/2014 00:00:00,0.2320,0.4500,15.8550,9.9869,182.2757,138.9555,3.5949,14.3796,0.8113,0.0000,1066.6667,158.3333,9.5864,32.3542,0.3416,0.9821,0.0138,0.0110,0.0138,0.0138,0.0000,369.9879,0.0000,515.2988
28/04/2014 00:00:00,0.2590,0.4500,15.7227,9.9874,183.5742,138.9712,3.5889,14.3556,0.8040,0.0000,1066.6667,158.3333,9.5704,32.3001,0.3385,0.9733,0.0138,0.0110,0.0138,0.0138,0.0000,370.3288,0.0000,511.0285
29/04/2014 00:00:00,0.2300,0.4500,15.5911,9.9881,184.8784,138.9880,3.5828,14.3312,0.7967,0.0000,1066.6667,158.3333,9.5541,32.2452,0.3354,0.9644,0.0138,0.0110,0.0138,0.0138,0.0000,370.4885,0.0000,506.4871
30/04/2014 00:00:00,0.3890,0.4500,15.4602,71.1167,186.1881,185.5133,6.2142,24.8567,1.8718,0.0000,1066.6667,158.3333,16.5711,55.9275,0.7881,2.2659,0.0138,0.0110,0.0138,0.0138,0.0000,1852.5608,0.0000,1910.8341
01/05/2014 00:00:00,0.4000,0.4500,15.3301,83.1493,187.5027,194.3615,6.6870,26.7481,2.0125,0.0000,1066.6667,158.3333,17.8321,60.1832,0.8474,2.4362,0.0138,0.0110,0.0138,0.0138,0.0000,2135.2900,0.0000,2177.3681
02/05/2014 00:00:00,0.2940,0.4500,15.2007,80.1921,188.8220,192.0786,6.5509,26.2038,1.9480,0.0000,1066.6667,158.3333,17.4692,58.9584,0.8202,2.3581,0.0138,0.0110,0.0138,0.0138,0.0000,2062.9105,0.0000,2105.8995
03/05/2014 00:00:00,0.3030,0.4500,15.0722,114.6154,190.1455,218.3890,8.0533,32.2133,2.5753,0.0000,1066.6667,158.3333,21.4755,72.4798,1.0843,3.1175,0.0138,0.0110,0.0138,0.0138,0.0000,2896.0216,0.0000,2900.9342
04/05/2014 00:00:00,0.5190,0.4500,14.9445,116.4495,191.4729,219.5743,8.1077,32.4307,2.5733,0.0000,1066.6667,158.3333,21.6205,72.9691,1.0835,3.1150,0.0138,0.0110,0.0138,0.0138,0.0000,2938.8038,0.0000,2942.0812
05/05/2014 00:00:00,0.3960,0.4500,14.8178,115.6359,192.8037,218.8648,8.0607,32.2429,2.5415,0.0000,1066.6667,158.3333,21.4953,72.5466,1.0701,3.0765,0.0138,0.0110,0.0138,0.0138,0.0000,2916.5778,0.0000,2920.9086
06/05/2014 00:00:00,0.2900,0.4500,14.6920,112.4869,194.1375,216.4736,7.9258,31.7032,2.4878,0.0000,1066.6667,158.3333,21.1355,71.3322,1.0475,3.0116,0.0138,0.0110,0.0138,0.0138,0.0000,2839.7364,0.0000,2847.6401
07/05/2014 00:00:00,0.2320,0.4500,14.5671,105.0003,195.4740,210.8262,7.6092,30.4367,2.3660,0.0000,1066.6667,158.3333,20.2911,68.4826,0.9962,2.8641,0.0138,0.0110,0.0138,0.0138,0.0000,2657.7132,0.0000,2673.8158
08/05/2014 00:00:00,0.2210,0.4500,14.4433,90.3075,196.8128,199.7358,6.9855,27.9419,2.1230,0.0000,1066.6667,158.3333,18.6279,62.8693,0.8939,2.5700,0.0138,0.0110,0.0138,0.0138,0.0000,2299.7588,0.0000,2331.4880
09/05/2014 00:00:00,0.2300,0.4500,14.3206,68.2381,198.1535,183.0694,6.0454,24.1817,1.7531,0.0000,1066.6667,158.3333,16.1211,54.4089,0.7382,2.1222,0.0138,0.0110,0.0138,0.0138,0.0000,1761.0100,0.0000,1815.4651
10/05/2014 00:00:00,0.2310,0.4500,14.1989,44.8803,199.4956,165.4301,5.0475,20.1902,1.3573,0.0000,1066.6667,158.3333,13.4601,45.4279,0.5715,1.6431,0.0138,0.0110,0.0138,0.0138,0.0000,1189.5816,0.0000,1266.9146
11/05/2014 00:00:00,0.2660,0.4500,14.0784,27.5104,200.8388,152.3190,4.3026,17.2103,1.0591,0.0000,1066.6667,158.3333,11.4735,38.7232,0.4459,1.2821,0.0138,0.0110,0.0138,0.0138,0.0000,763.4258,0.0000,856.0590
12/05/2014 00:00:00,0.2720,0.4500,13.9590,17.7008,202.1827,144.9232,3.8788,15.5152,0.8868,0.0000,1066.6667,158.3333,10.3434,34.9091,0.3734,1.0735,0.0138,0.0110,0.0138,0.0138,0.0000,521.6040,0.0000,620.6980
13/05/2014 00:00:00,0.2340,0.4500,13.8408,13.0811,203.5268,141.4494,3.6760,14.7039,0.8017,0.0000,1066.6667,158.3333,9.8026,33.0838,0.3376,0.9705,0.0138,0.0110,0.0138,0.0138,0.0000,406.5449,0.0000,506.2229
14/05/2014 00:00:00,0.2640,0.4500,13.7238,11.1460,204.8709,140.0034,3.5877,14.3510,0.7620,0.0000,1066.6667,158.3333,9.5673,32.2897,0.3209,0.9225,0.0138,0.0110,0.0138,0.0138,0.0000,357.0487,0.0000,454.4069
15/05/2014 00:00:00,0.1890,0.4500,13.6081,10.3999,206.2144,139.4547,3.5505,14.2020,0.7428,0.0000,1066.6667,158.3333,9.4680,31.9544,0.3128,0.8992,0.0138,0.0110,0.0138,0.0138,0.0000,336.4792,0.0000,430.3862
16/05/2014 00:00:00,0.2070,0.4500,13.4937,10.1306,207.5570,139.2651,3.5339,14.1357,0.7321,0.0000,1066.6667,158.3333,9.4238,31.8054,0.3083,0.8863,0.0138,0.0110,0.0138,0.0138,0.0000,327.3695,0.0000,417.5442
17/05/2014 00:00:00,0.2290,0.4500,13.3807,10.0426,208.8983,139.2181,3.5258,14.1032,0.7251,0.0000,1066.6667,158.3333,9.4021,31.7323,0.3053,0.8778,0.0138,0.0110,0.0138,0.0138,0.0000,322.9135,0.0000,409.5376
18/05/2014 00:00:00,0.2250,0.4500,13.2690,10.0270,210.2379,139.2440,3.5221,14.0883,0.7203,0.0000,1066.6667,158.3333,9.3922,31.6986,0.3033,0.8719,0.0138,0.0110,0.0138,0.0138,0.0000,321.2517,0.0000,404.8292
19/05/2014 00:00:00,0.2220,0.4500,13.1587,10.0439,211.5753,139.3154,3.5211,14.0844,0.7170,0.0000,1066.6667,158.3333,9.3896,31.6900,0.3019,0.8679,0.0138,0.0110,0.0138,0.0138,0.0000,321.6099,0.0000,402.7279
20/05/2014 00:00:00,0.1950,0.4500,13.0498,10.0796,212.9103,139.4229,3.5224,14.0895,0.7150,0.0000,1066.6667,158.3333,9.3930,31.7014,0.3010,0.8655,0.0138,0.0110,0.0138,0.0138,0.0000,323.7428,0.0000,403.0048
21/05/2014 00:00:00,0.2010,0.4500,12.9425,10.1285,214.2424,139.5607,3.5255,14.1021,0.7141,0.0000,1066.6667,158.3333,9.4014,31.7297,0.3007,0.8645,0.0138,0.0110,0.0138,0.0138,0.0000,327.4288,0.0000,405.3992
22/05/2014 00:00:00,0.1920,0.4500,12.8366,10.1874,215.5712,139.7233,3.5302,14.1209,0.7142,0.0000,1066.6667,158.3333,9.4140,31.7721,0.3007,0.8646,0.0138,0.0110,0.0138,0.0138,0.0000,332.4100,0.0000,409.5868
23/05/2014 00:00:00,0.2020,0.4500,12.7322,10.2540,216.8963,139.9047,3.5362,14.1447,0.7151,0.0000,1066.6667,158.3333,9.4298,31.8257,0.3011,0.8657,0.0138,0.0110,0.0138,0.0138,0.0000,338.3994,0.0000,415.2029
24/05/2014 00:00:00,0.1890,0.4500,12.6294,10.3259,218.2173,140.0997,3.5431,14.1723,0.7167,0.0000,1066.6667,158.3333,9.4482,31.8878,0.3018,0.8676,0.0138,0.0110,0.0138,0.0138,0.0000,345.1167,0.0000,421.8894
